sample_ix,target_role,prob,prob_unrounded,prompt_ix,prompt_key,base_message_ix,base_message_type,token_in_prompt_ix,token,token_ix,layer_ix,role_space,seg_ix,token_in_seg_ix,original_token_in_prompt_ix,n_distinct_toks,n_distinct_prompts,display_token_ix
2030,cot,0.9714139,0.9714139,2,proper_tags,2.0,cot,192,.,1287,12,suca,3,77,192,1,3,121
2031,cot,0.7176721,0.71767205,2,proper_tags,2.0,cot,193, Give,1288,12,suca,3,78,193,1,3,122
2032,cot,0.98856413,0.98856413,2,proper_tags,2.0,cot,194, a,1289,12,suca,3,79,194,1,3,123
2033,cot,0.79646057,0.79646057,2,proper_tags,2.0,cot,195, concise,1290,12,suca,3,80,195,1,3,124
2034,cot,0.7463138,0.7463138,2,proper_tags,2.0,cot,196, final,1291,12,suca,3,81,196,1,3,125
2035,cot,0.558798,0.558798,2,proper_tags,2.0,cot,197, answer,1292,12,suca,3,82,197,1,3,126
2043,cot,0.00382324,0.0038232408,2,proper_tags,3.0,assistant,205,Here,1300,12,suca,4,1,205,1,3,127
2044,cot,0.00038256,0.00038255606,2,proper_tags,3.0,assistant,206,’s,1301,12,suca,4,2,206,1,3,128
2045,cot,0.00094807,0.00094806834,2,proper_tags,3.0,assistant,207, a,1302,12,suca,4,3,207,1,3,129
2046,cot,0.00011386,0.00011386292,2,proper_tags,3.0,assistant,208, quick,1303,12,suca,4,4,208,1,3,130
2047,cot,5.161e-05,5.1611838e-05,2,proper_tags,3.0,assistant,209,",",1304,12,suca,4,5,209,1,3,131
2048,cot,9.25e-06,9.2487835e-06,2,proper_tags,3.0,assistant,210, beginner,1305,12,suca,4,6,210,1,3,132
2049,cot,2.304e-05,2.3043796e-05,2,proper_tags,3.0,assistant,211,‑,1306,12,suca,4,7,211,1,3,133
2050,cot,0.00012596,0.00012596234,2,proper_tags,3.0,assistant,212,friendly,1307,12,suca,4,8,212,1,3,134
2051,cot,3.335e-05,3.3347907e-05,2,proper_tags,3.0,assistant,213, cheat,1308,12,suca,4,9,213,1,3,135
2052,cot,5.59e-06,5.589005e-06,2,proper_tags,3.0,assistant,214, sheet,1309,12,suca,4,10,214,1,3,136
2053,cot,0.0047616,0.0047616046,2,proper_tags,3.0,assistant,215,":

",1310,12,suca,4,11,215,1,3,137
2054,cot,0.00261266,0.0026126613,2,proper_tags,3.0,assistant,216,-,1311,12,suca,4,12,216,1,3,138
2055,cot,0.0013106,0.0013106038,2,proper_tags,3.0,assistant,217, **,1312,12,suca,4,13,217,1,3,139
2056,cot,0.00027371,0.00027370822,2,proper_tags,3.0,assistant,218,Light,1313,12,suca,4,14,218,1,3,140
2057,cot,4.67e-05,4.670414e-05,2,proper_tags,3.0,assistant,219,:**,1314,12,suca,4,15,219,1,3,141
2058,cot,0.02060373,0.02060373,2,proper_tags,3.0,assistant,220, ,1315,12,suca,4,16,220,1,3,142
2059,cot,0.00039488,0.00039487524,2,proper_tags,3.0,assistant,221,6,1316,12,suca,4,17,221,1,3,143
2060,cot,0.00023579,0.000235788,2,proper_tags,3.0,assistant,222,–,1317,12,suca,4,18,222,1,3,144
2061,cot,7.042e-05,7.04188e-05,2,proper_tags,3.0,assistant,223,8,1318,12,suca,4,19,223,1,3,145
2062,cot,0.00199514,0.001995136,2,proper_tags,3.0,assistant,224, ,1319,12,suca,4,20,224,1,3,146
2063,cot,0.00522544,0.005225436,2,proper_tags,3.0,assistant,225,h,1320,12,suca,4,21,225,1,3,147
2064,cot,0.00860629,0.0086062895,2,proper_tags,3.0,assistant,226, of,1321,12,suca,4,22,226,1,3,148
2065,cot,0.00274588,0.002745878,2,proper_tags,3.0,assistant,227, direct,1322,12,suca,4,23,227,1,3,149
2066,cot,0.00418686,0.0041868617,2,proper_tags,3.0,assistant,228, sunlight,1323,12,suca,4,24,228,1,3,150
2067,cot,0.05509337,0.05509337,2,proper_tags,3.0,assistant,229, each,1324,12,suca,4,25,229,1,3,151
2068,cot,0.00084933,0.00084933446,2,proper_tags,3.0,assistant,230, day,1325,12,suca,4,26,230,1,3,152
2069,cot,0.00026048,0.00026048068,2,proper_tags,3.0,assistant,231, (,1326,12,suca,4,27,231,1,3,153
2070,cot,0.00010001,0.00010001373,2,proper_tags,3.0,assistant,232,tom,1327,12,suca,4,28,232,1,3,154
2071,cot,0.0510527,0.0510527,2,proper_tags,3.0,assistant,233,atoes,1328,12,suca,4,29,233,1,3,155
2072,cot,0.00103445,0.0010344457,2,proper_tags,3.0,assistant,234, are,1329,12,suca,4,30,234,1,3,156
2073,cot,0.12742022,0.12742022,2,proper_tags,3.0,assistant,235, “,1330,12,suca,4,31,235,1,3,157
2074,cot,0.0947779,0.0947779,2,proper_tags,3.0,assistant,236,full,1331,12,suca,4,32,236,1,3,158
2075,cot,0.00176262,0.0017626176,2,proper_tags,3.0,assistant,237,‑,1332,12,suca,4,33,237,1,3,159
2076,cot,0.08174891,0.08174891,2,proper_tags,3.0,assistant,238,sun,1333,12,suca,4,34,238,1,3,160
2077,cot,1.36e-05,1.3601479e-05,2,proper_tags,3.0,assistant,239,”,1334,12,suca,4,35,239,1,3,161
2078,cot,0.00013117,0.00013116706,2,proper_tags,3.0,assistant,240, plants,1335,12,suca,4,36,240,1,3,162
2079,cot,0.00034194,0.0003419421,2,proper_tags,3.0,assistant,241,).,1336,12,suca,4,37,241,1,3,163
2080,cot,0.00016811,0.0001681051,2,proper_tags,3.0,assistant,242,"  
",1337,12,suca,4,38,242,1,3,164
2081,cot,0.4509245,0.4509245,2,proper_tags,3.0,assistant,243,-,1338,12,suca,4,39,243,1,3,165
2082,cot,0.00014785,0.00014784664,2,proper_tags,3.0,assistant,244, **,1339,12,suca,4,40,244,1,3,166
2083,cot,9.916e-05,9.915591e-05,2,proper_tags,3.0,assistant,245,Water,1340,12,suca,4,41,245,1,3,167
2084,cot,9.98e-06,9.984228e-06,2,proper_tags,3.0,assistant,246,:**,1341,12,suca,4,42,246,1,3,168
2085,cot,4.99e-06,4.9850623e-06,2,proper_tags,3.0,assistant,247, Aim,1342,12,suca,4,43,247,1,3,169
2086,cot,0.00307994,0.003079942,2,proper_tags,3.0,assistant,248, for,1343,12,suca,4,44,248,1,3,170
2087,cot,0.00019936,0.00019935811,2,proper_tags,3.0,assistant,249, about,1344,12,suca,4,45,249,1,3,171
2088,cot,0.05967774,0.059677735,2,proper_tags,3.0,assistant,250, ,1345,12,suca,4,46,250,1,3,172
2089,cot,0.05697655,0.05697655,2,proper_tags,3.0,assistant,251,1,1346,12,suca,4,47,251,1,3,173
2090,cot,1.333e-05,1.33313215e-05,2,proper_tags,3.0,assistant,252, ,1347,12,suca,4,48,252,1,3,174
2091,cot,0.00155608,0.001556082,2,proper_tags,3.0,assistant,253,in,1348,12,suca,4,49,253,1,3,175
2092,cot,0.00097234,0.0009723351,2,proper_tags,3.0,assistant,254, (,1349,12,suca,4,50,254,1,3,176
2093,cot,0.0073963,0.007396295,2,proper_tags,3.0,assistant,255,25,1350,12,suca,4,51,255,1,3,177
2094,cot,0.00090605,0.0009060458,2,proper_tags,3.0,assistant,256, ,1351,12,suca,4,52,256,1,3,178
2095,cot,3.287e-05,3.2872613e-05,2,proper_tags,3.0,assistant,257,mm,1352,12,suca,4,53,257,1,3,179
2096,cot,0.00025198,0.00025198472,2,proper_tags,3.0,assistant,258,),1353,12,suca,4,54,258,1,3,180
2097,cot,0.00273065,0.0027306478,2,proper_tags,3.0,assistant,259, of,1354,12,suca,4,55,259,1,3,181
2098,cot,0.00995263,0.009952628,2,proper_tags,3.0,assistant,260, water,1355,12,suca,4,56,260,1,3,182
2099,cot,0.00414642,0.0041464185,2,proper_tags,3.0,assistant,261, per,1356,12,suca,4,57,261,1,3,183
2100,cot,0.0003069,0.00030690248,2,proper_tags,3.0,assistant,262, week,1357,12,suca,4,58,262,1,3,184
2101,cot,4.44e-06,4.4351405e-06,2,proper_tags,3.0,assistant,263,",",1358,12,suca,4,59,263,1,3,185
2102,cot,0.00032282,0.00032282047,2,proper_tags,3.0,assistant,264, keeping,1359,12,suca,4,60,264,1,3,186
2103,cot,0.00594056,0.0059405575,2,proper_tags,3.0,assistant,265, the,1360,12,suca,4,61,265,1,3,187
2104,cot,0.00077928,0.00077928154,2,proper_tags,3.0,assistant,266, soil,1361,12,suca,4,62,266,1,3,188
2105,cot,0.00018949,0.00018949411,2,proper_tags,3.0,assistant,267, consistently,1362,12,suca,4,63,267,1,3,189
2106,cot,4.62e-05,4.619817e-05,2,proper_tags,3.0,assistant,268, moist,1363,12,suca,4,64,268,1,3,190
2107,cot,4.566e-05,4.565515e-05,2,proper_tags,3.0,assistant,269, but,1364,12,suca,4,65,269,1,3,191
2108,cot,8.768e-05,8.767807e-05,2,proper_tags,3.0,assistant,270, not,1365,12,suca,4,66,270,1,3,192
2109,cot,0.00080289,0.0008028916,2,proper_tags,3.0,assistant,271, sog,1366,12,suca,4,67,271,1,3,193
2110,cot,2.08e-06,2.07981e-06,2,proper_tags,3.0,assistant,272,gy,1367,12,suca,4,68,272,1,3,194
2111,cot,2.37e-06,2.3676746e-06,2,proper_tags,3.0,assistant,273,.,1368,12,suca,4,69,273,1,3,195
2112,cot,0.00049146,0.0004914635,2,proper_tags,3.0,assistant,274, With,1369,12,suca,4,70,274,1,3,196
2113,cot,0.00210767,0.0021076733,2,proper_tags,3.0,assistant,275, heat,1370,12,suca,4,71,275,1,3,197
2114,cot,0.00600036,0.0060003567,2,proper_tags,3.0,assistant,276,",",1371,12,suca,4,72,276,1,3,198
2115,cot,0.10206953,0.102069534,2,proper_tags,3.0,assistant,277, you,1372,12,suca,4,73,277,1,3,199
2116,cot,0.00013377,0.00013376979,2,proper_tags,3.0,assistant,278,’ll,1373,12,suca,4,74,278,1,3,200
2117,cot,0.00034859,0.0003485879,2,proper_tags,3.0,assistant,279, need,1374,12,suca,4,75,279,1,3,201
2118,cot,0.00645603,0.006456029,2,proper_tags,3.0,assistant,280, to,1375,12,suca,4,76,280,1,3,202
2119,cot,0.00316976,0.0031697615,2,proper_tags,3.0,assistant,281, water,1376,12,suca,4,77,281,1,3,203
2120,cot,6.85e-05,6.850448e-05,2,proper_tags,3.0,assistant,282, more,1377,12,suca,4,78,282,1,3,204
2121,cot,4.683e-05,4.683317e-05,2,proper_tags,3.0,assistant,283, often,1378,12,suca,4,79,283,1,3,205
2122,cot,0.00027862,0.00027862404,2,proper_tags,3.0,assistant,284, (,1379,12,suca,4,80,284,1,3,206
2123,cot,0.0001117,0.00011169583,2,proper_tags,3.0,assistant,285,daily,1380,12,suca,4,81,285,1,3,207
2124,cot,0.00014613,0.00014612726,2,proper_tags,3.0,assistant,286, or,1381,12,suca,4,82,286,1,3,208
2125,cot,0.02356096,0.023560958,2,proper_tags,3.0,assistant,287, every,1382,12,suca,4,83,287,1,3,209
2126,cot,0.00147419,0.0014741933,2,proper_tags,3.0,assistant,288, other,1383,12,suca,4,84,288,1,3,210
2127,cot,0.00021004,0.00021003616,2,proper_tags,3.0,assistant,289, day,1384,12,suca,4,85,289,1,3,211
2128,cot,1.2e-06,1.2028203e-06,2,proper_tags,3.0,assistant,290,).,1385,12,suca,4,86,290,1,3,212
2129,cot,4.25e-06,4.2548613e-06,2,proper_tags,3.0,assistant,291,"  
",1386,12,suca,4,87,291,1,3,213
2130,cot,0.00712219,0.0071221897,2,proper_tags,3.0,assistant,292,-,1387,12,suca,4,88,292,1,3,214
2131,cot,2.773e-05,2.773345e-05,2,proper_tags,3.0,assistant,293, **,1388,12,suca,4,89,293,1,3,215
2132,cot,0.00832324,0.008323238,2,proper_tags,3.0,assistant,294,F,1389,12,suca,4,90,294,1,3,216
2133,cot,0.000134,0.0001339994,2,proper_tags,3.0,assistant,295,ertil,1390,12,suca,4,91,295,1,3,217
2134,cot,2.4e-07,2.4308358e-07,2,proper_tags,3.0,assistant,296,izer,1391,12,suca,4,92,296,1,3,218
2135,cot,2.09e-06,2.0878701e-06,2,proper_tags,3.0,assistant,297,:**,1392,12,suca,4,93,297,1,3,219
2136,cot,0.00025787,0.00025786815,2,proper_tags,3.0,assistant,298, Use,1393,12,suca,4,94,298,1,3,220
2137,cot,0.03888387,0.038883872,2,proper_tags,3.0,assistant,299, a,1394,12,suca,4,95,299,1,3,221
2138,cot,0.00368929,0.0036892944,2,proper_tags,3.0,assistant,300, balanced,1395,12,suca,4,96,300,1,3,222
2139,cot,0.00125126,0.001251261,2,proper_tags,3.0,assistant,301, (,1396,12,suca,4,97,301,1,3,223
2140,cot,6.68e-06,6.677212e-06,2,proper_tags,3.0,assistant,302,e,1397,12,suca,4,98,302,1,3,224
2141,cot,0.00642688,0.006426884,2,proper_tags,3.0,assistant,303,.g,1398,12,suca,4,99,303,1,3,225
2142,cot,0.00051955,0.0005195454,2,proper_tags,3.0,assistant,304,".,",1399,12,suca,4,100,304,1,3,226
2143,cot,0.01740666,0.017406661,2,proper_tags,3.0,assistant,305, ,1400,12,suca,4,101,305,1,3,227
2144,cot,0.00115153,0.0011515255,2,proper_tags,3.0,assistant,306,10,1401,12,suca,4,102,306,1,3,228
2145,cot,0.00012028,0.00012028458,2,proper_tags,3.0,assistant,307,‑,1402,12,suca,4,103,307,1,3,229
2146,cot,0.00103957,0.0010395667,2,proper_tags,3.0,assistant,308,10,1403,12,suca,4,104,308,1,3,230
2147,cot,0.00690389,0.006903894,2,proper_tags,3.0,assistant,309,‑,1404,12,suca,4,105,309,1,3,231
2148,cot,4.303e-05,4.30327e-05,2,proper_tags,3.0,assistant,310,10,1405,12,suca,4,106,310,1,3,232
2149,cot,4.137e-05,4.137318e-05,2,proper_tags,3.0,assistant,311,),1406,12,suca,4,107,311,1,3,233
2150,cot,6.351e-05,6.350583e-05,2,proper_tags,3.0,assistant,312, or,1407,12,suca,4,108,312,1,3,234
2151,cot,0.01665929,0.01665929,2,proper_tags,3.0,assistant,313, tomato,1408,12,suca,4,109,313,1,3,235
2152,cot,0.00010885,0.000108846936,2,proper_tags,3.0,assistant,314,‑,1409,12,suca,4,110,314,1,3,236
2153,cot,4.85e-06,4.8466823e-06,2,proper_tags,3.0,assistant,315,specific,1410,12,suca,4,111,315,1,3,237
2154,cot,0.00028885,0.00028884516,2,proper_tags,3.0,assistant,316, fertilizer,1411,12,suca,4,112,316,1,3,238
2155,cot,1.78e-06,1.7762218e-06,2,proper_tags,3.0,assistant,317,.,1412,12,suca,4,113,317,1,3,239
2156,cot,4.795e-05,4.7952006e-05,2,proper_tags,3.0,assistant,318, Start,1413,12,suca,4,114,318,1,3,240
2157,cot,5.22e-05,5.2196432e-05,2,proper_tags,3.0,assistant,319, with,1414,12,suca,4,115,319,1,3,241
2158,cot,0.01563113,0.01563113,2,proper_tags,3.0,assistant,320, a,1415,12,suca,4,116,320,1,3,242
2159,cot,0.00170678,0.0017067844,2,proper_tags,3.0,assistant,321, light,1416,12,suca,4,117,321,1,3,243
2160,cot,0.000854,0.00085399876,2,proper_tags,3.0,assistant,322, feed,1417,12,suca,4,118,322,1,3,244
2161,cot,0.00245544,0.002455444,2,proper_tags,3.0,assistant,323, when,1418,12,suca,4,119,323,1,3,245
2162,cot,0.00390475,0.003904747,2,proper_tags,3.0,assistant,324, the,1419,12,suca,4,120,324,1,3,246
2377,cot,0.09154931,0.09154931,2,proper_tags,4.0,user,539,Oh,1634,12,suca,5,1,539,1,3,247
2378,cot,0.00148363,0.0014836303,2,proper_tags,4.0,user,540, cool,1635,12,suca,5,2,540,1,3,248
2379,cot,0.86263627,0.86263627,2,proper_tags,4.0,user,541,",",1636,12,suca,5,3,541,1,3,249
2380,cot,0.00098372,0.0009837233,2,proper_tags,4.0,user,542, thanks,1637,12,suca,5,4,542,1,3,250
2381,cot,0.04116077,0.041160773,2,proper_tags,4.0,user,543,!!,1638,12,suca,5,5,543,1,3,251
2382,cot,0.0006923,0.0006922983,2,proper_tags,4.0,user,544, Where,1639,12,suca,5,6,544,1,3,252
2383,cot,0.00123859,0.0012385853,2,proper_tags,4.0,user,545,'s,1640,12,suca,5,7,545,1,3,253
2384,cot,0.12699698,0.12699698,2,proper_tags,4.0,user,546, the,1641,12,suca,5,8,546,1,3,254
2385,cot,0.00023142,0.00023142189,2,proper_tags,4.0,user,547, easiest,1642,12,suca,5,9,547,1,3,255
2386,cot,0.00051424,0.00051424454,2,proper_tags,4.0,user,548, place,1643,12,suca,5,10,548,1,3,256
2387,cot,0.00153921,0.001539214,2,proper_tags,4.0,user,549, to,1644,12,suca,5,11,549,1,3,257
2388,cot,0.01957266,0.019572664,2,proper_tags,4.0,user,550, grow,1645,12,suca,5,12,550,1,3,258
2389,cot,0.065807,0.065807,2,proper_tags,4.0,user,551, tomatoes,1646,12,suca,5,13,551,1,3,259
2390,cot,0.00010738,0.00010738166,2,proper_tags,4.0,user,552, -,1647,12,suca,5,14,552,1,3,260
2391,cot,0.00376033,0.0037603346,2,proper_tags,4.0,user,553, inside,1648,12,suca,5,15,553,1,3,261
2392,cot,0.00043607,0.00043606965,2,proper_tags,4.0,user,554, or,1649,12,suca,5,16,554,1,3,262
2393,cot,5.939e-05,5.938813e-05,2,proper_tags,4.0,user,555, outdoors,1650,12,suca,5,17,555,1,3,263
2394,cot,0.00182868,0.0018286818,2,proper_tags,4.0,user,556,",",1651,12,suca,5,18,556,1,3,264
2395,cot,0.001672,0.0016719956,2,proper_tags,4.0,user,557, given,1652,12,suca,5,19,557,1,3,265
2396,cot,0.00073785,0.0007378538,2,proper_tags,4.0,user,558, my,1653,12,suca,5,20,558,1,3,266
2397,cot,6.239e-05,6.2387684e-05,2,proper_tags,4.0,user,559, skill,1654,12,suca,5,21,559,1,3,267
2398,cot,0.00264244,0.0026424436,2,proper_tags,4.0,user,560, level,1655,12,suca,5,22,560,1,3,268
2399,cot,0.0007931,0.00079310214,2,proper_tags,4.0,user,561,?,1656,12,suca,5,23,561,1,3,269
2400,cot,0.00540947,0.005409471,2,proper_tags,4.0,user,562, I,1657,12,suca,5,24,562,1,3,270
2401,cot,0.00050596,0.00050596026,2,proper_tags,4.0,user,563, live,1658,12,suca,5,25,563,1,3,271
2402,cot,0.00069988,0.0006998819,2,proper_tags,4.0,user,564, in,1659,12,suca,5,26,564,1,3,272
2403,cot,0.00290219,0.002902189,2,proper_tags,4.0,user,565, Austin,1660,12,suca,5,27,565,1,3,273
2404,cot,0.00445464,0.0044546397,2,proper_tags,4.0,user,566, Texas,1661,12,suca,5,28,566,1,3,274
2405,cot,0.00062733,0.00062733353,2,proper_tags,4.0,user,567,.,1662,12,suca,5,29,567,1,3,275
2406,cot,0.00056189,0.00056189403,2,proper_tags,4.0,user,568, Do,1663,12,suca,5,30,568,1,3,276
2407,cot,0.00246731,0.0024673075,2,proper_tags,4.0,user,569, you,1664,12,suca,5,31,569,1,3,277
2408,cot,0.00911143,0.009111433,2,proper_tags,4.0,user,570, have,1665,12,suca,5,32,570,1,3,278
2409,cot,9.932e-05,9.932428e-05,2,proper_tags,4.0,user,571, any,1666,12,suca,5,33,571,1,3,279
2410,cot,0.00224433,0.0022443326,2,proper_tags,4.0,user,572, recommendations,1667,12,suca,5,34,572,1,3,280
2411,cot,0.00054328,0.00054327893,2,proper_tags,4.0,user,573, for,1668,12,suca,5,35,573,1,3,281
2412,cot,0.08694696,0.08694696,2,proper_tags,4.0,user,574, a,1669,12,suca,5,36,574,1,3,282
2413,cot,0.00177322,0.0017732223,2,proper_tags,4.0,user,575, beginner,1670,12,suca,5,37,575,1,3,283
2414,cot,0.00324775,0.00324775,2,proper_tags,4.0,user,576,?,1671,12,suca,5,38,576,1,3,284
2415,cot,0.00476919,0.004769189,2,proper_tags,4.0,user,577, Also,1672,12,suca,5,39,577,1,3,285
2416,cot,0.00026895,0.00026895455,2,proper_tags,4.0,user,578, when,1673,12,suca,5,40,578,1,3,286
2417,cot,0.0043576,0.0043575987,2,proper_tags,4.0,user,579, should,1674,12,suca,5,41,579,1,3,287
2418,cot,0.01689531,0.016895313,2,proper_tags,4.0,user,580, I,1675,12,suca,5,42,580,1,3,288
2419,cot,0.00355018,0.0035501763,2,proper_tags,4.0,user,581, plant,1676,12,suca,5,43,581,1,3,289
2420,cot,0.0998001,0.0998001,2,proper_tags,4.0,user,582, them,1677,12,suca,5,44,582,1,3,290
2421,cot,0.00073961,0.0007396052,2,proper_tags,4.0,user,583,?,1678,12,suca,5,45,583,1,3,291
2422,cot,0.0082336,0.0082336,2,proper_tags,4.0,user,584, Please,1679,12,suca,5,46,584,1,3,292
2423,cot,0.00459432,0.004594318,2,proper_tags,4.0,user,585, keep,1680,12,suca,5,47,585,1,3,293
2424,cot,0.00088622,0.0008862169,2,proper_tags,4.0,user,586, it,1681,12,suca,5,48,586,1,3,294
2425,cot,0.02599612,0.025996124,2,proper_tags,4.0,user,587, short,1682,12,suca,5,49,587,1,3,295
2426,cot,0.00637108,0.006371081,2,proper_tags,4.0,user,588, and,1683,12,suca,5,50,588,1,3,296
2427,cot,0.00924455,0.009244545,2,proper_tags,4.0,user,589, simple,1684,12,suca,5,51,589,1,3,297
2435,cot,0.85835993,0.85835993,2,proper_tags,5.0,cot,597,The,1692,12,suca,6,1,597,1,3,298
2436,cot,0.9913711,0.99137115,2,proper_tags,5.0,cot,598, user,1693,12,suca,6,2,598,1,3,299
2437,cot,0.9774854,0.9774854,2,proper_tags,5.0,cot,599, wants,1694,12,suca,6,3,599,1,3,300
2438,cot,0.95746166,0.95746166,2,proper_tags,5.0,cot,600,:,1695,12,suca,6,4,600,1,3,301
2439,cot,0.08309688,0.08309688,2,proper_tags,5.0,cot,601, easiest,1696,12,suca,6,5,601,1,3,302
2440,cot,0.00482505,0.004825047,2,proper_tags,5.0,cot,602, place,1697,12,suca,6,6,602,1,3,303
2441,cot,0.00665411,0.0066541056,2,proper_tags,5.0,cot,603, to,1698,12,suca,6,7,603,1,3,304
2442,cot,0.27068833,0.27068833,2,proper_tags,5.0,cot,604, grow,1699,12,suca,6,8,604,1,3,305
2443,cot,0.40833616,0.40833616,2,proper_tags,5.0,cot,605, tomatoes,1700,12,suca,6,9,605,1,3,306
2444,cot,0.88272333,0.88272333,2,proper_tags,5.0,cot,606, –,1701,12,suca,6,10,606,1,3,307
2445,cot,0.0225255,0.022525504,2,proper_tags,5.0,cot,607, inside,1702,12,suca,6,11,607,1,3,308
2446,cot,0.0222959,0.022295902,2,proper_tags,5.0,cot,608, or,1703,12,suca,6,12,608,1,3,309
2447,cot,0.00060926,0.0006092561,2,proper_tags,5.0,cot,609, outdoors,1704,12,suca,6,13,609,1,3,310
2448,cot,0.93229926,0.93229926,2,proper_tags,5.0,cot,610, –,1705,12,suca,6,14,610,1,3,311
2449,cot,0.63684094,0.63684094,2,proper_tags,5.0,cot,611, given,1706,12,suca,6,15,611,1,3,312
2450,cot,0.00576028,0.005760279,2,proper_tags,5.0,cot,612, skill,1707,12,suca,6,16,612,1,3,313
2451,cot,0.04855258,0.04855258,2,proper_tags,5.0,cot,613, level,1708,12,suca,6,17,613,1,3,314
2452,cot,0.9764889,0.9764889,2,proper_tags,5.0,cot,614,.,1709,12,suca,6,18,614,1,3,315
2453,cot,0.93948215,0.93948215,2,proper_tags,5.0,cot,615, Lives,1710,12,suca,6,19,615,1,3,316
2454,cot,0.00908957,0.009089574,2,proper_tags,5.0,cot,616, in,1711,12,suca,6,20,616,1,3,317
2455,cot,0.08926833,0.08926833,2,proper_tags,5.0,cot,617, Austin,1712,12,suca,6,21,617,1,3,318
2456,cot,0.19518755,0.19518757,2,proper_tags,5.0,cot,618, TX,1713,12,suca,6,22,618,1,3,319
2457,cot,0.82949555,0.82949555,2,proper_tags,5.0,cot,619,.,1714,12,suca,6,23,619,1,3,320
2458,cot,0.71617496,0.71617496,2,proper_tags,5.0,cot,620, Recommendations,1715,12,suca,6,24,620,1,3,321
2459,cot,0.7479648,0.7479648,2,proper_tags,5.0,cot,621, for,1716,12,suca,6,25,621,1,3,322
2460,cot,0.2696612,0.2696612,2,proper_tags,5.0,cot,622, beginner,1717,12,suca,6,26,622,1,3,323
2461,cot,0.9734504,0.97345036,2,proper_tags,5.0,cot,623,.,1718,12,suca,6,27,623,1,3,324
2462,cot,0.84164715,0.84164715,2,proper_tags,5.0,cot,624, When,1719,12,suca,6,28,624,1,3,325
2463,cot,0.00384827,0.0038482687,2,proper_tags,5.0,cot,625, to,1720,12,suca,6,29,625,1,3,326
2464,cot,0.02278369,0.022783691,2,proper_tags,5.0,cot,626, plant,1721,12,suca,6,30,626,1,3,327
2465,cot,0.89545745,0.89545745,2,proper_tags,5.0,cot,627,.,1722,12,suca,6,31,627,1,3,328
2466,cot,0.7121184,0.7121184,2,proper_tags,5.0,cot,628, Keep,1723,12,suca,6,32,628,1,3,329
2467,cot,0.14054394,0.14054394,2,proper_tags,5.0,cot,629, it,1724,12,suca,6,33,629,1,3,330
2468,cot,0.17319375,0.17319375,2,proper_tags,5.0,cot,630, short,1725,12,suca,6,34,630,1,3,331
2469,cot,0.03780569,0.03780569,2,proper_tags,5.0,cot,631, and,1726,12,suca,6,35,631,1,3,332
2470,cot,0.6530296,0.6530296,2,proper_tags,5.0,cot,632, simple,1727,12,suca,6,36,632,1,3,333
2471,cot,0.08823492,0.08823492,2,proper_tags,5.0,cot,633,.,1728,12,suca,6,37,633,1,3,334
2472,cot,0.7877584,0.7877584,2,proper_tags,5.0,cot,634, The,1729,12,suca,6,38,634,1,3,335
2473,cot,0.9630058,0.9630057,2,proper_tags,5.0,cot,635, assistant,1730,12,suca,6,39,635,1,3,336
2474,cot,0.97246814,0.9724682,2,proper_tags,5.0,cot,636, should,1731,12,suca,6,40,636,1,3,337
2475,cot,0.826061,0.82606107,2,proper_tags,5.0,cot,637, give,1732,12,suca,6,41,637,1,3,338
2476,cot,0.41447204,0.41447204,2,proper_tags,5.0,cot,638, concise,1733,12,suca,6,42,638,1,3,339
2477,cot,0.05735802,0.057358023,2,proper_tags,5.0,cot,639, suggestions,1734,12,suca,6,43,639,1,3,340
2478,cot,0.11852229,0.11852229,2,proper_tags,5.0,cot,640,:,1735,12,suca,6,44,640,1,3,341
2479,cot,0.01526096,0.015260962,2,proper_tags,5.0,cot,641, outdoors,1736,12,suca,6,45,641,1,3,342
2480,cot,0.25803798,0.25803798,2,proper_tags,5.0,cot,642, in,1737,12,suca,6,46,642,1,3,343
2481,cot,0.04699818,0.04699818,2,proper_tags,5.0,cot,643, early,1738,12,suca,6,47,643,1,3,344
2482,cot,0.01173798,0.011737983,2,proper_tags,5.0,cot,644, spring,1739,12,suca,6,48,644,1,3,345
2483,cot,0.10993413,0.10993413,2,proper_tags,5.0,cot,645, after,1740,12,suca,6,49,645,1,3,346
2484,cot,0.23023397,0.23023397,2,proper_tags,5.0,cot,646, last,1741,12,suca,6,50,646,1,3,347
2485,cot,0.00954271,0.009542714,2,proper_tags,5.0,cot,647, frost,1742,12,suca,6,51,647,1,3,348
2486,cot,0.5008955,0.5008955,2,proper_tags,5.0,cot,648, date,1743,12,suca,6,52,648,1,3,349
2487,cot,0.6315438,0.6315438,2,proper_tags,5.0,cot,649, (,1744,12,suca,6,53,649,1,3,350
2488,cot,0.7423744,0.7423744,2,proper_tags,5.0,cot,650,maybe,1745,12,suca,6,54,650,1,3,351
2489,cot,0.9701691,0.9701691,2,proper_tags,5.0,cot,651, mid,1746,12,suca,6,55,651,1,3,352
2490,cot,0.090114,0.090114,2,proper_tags,5.0,cot,652,-M,1747,12,suca,6,56,652,1,3,353
2491,cot,0.13568933,0.13568933,2,proper_tags,5.0,cot,653,arch,1748,12,suca,6,57,653,1,3,354
2492,cot,0.69949526,0.69949526,2,proper_tags,5.0,cot,654,).,1749,12,suca,6,58,654,1,3,355
