token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,content_token_ix
781,25,1612,1.0,:,0,781,correct_tags,assistant,2.8596492e-08,1.4443835e-09,3.7382715e-06,0.9999962,746
782,1612,220,1.0,"**
",0,782,correct_tags,assistant,1.3556768e-10,2.5220138e-12,1.7994371e-07,0.99999976,747
783,220,533,0.73, ,0,783,correct_tags,assistant,7.1026665e-09,3.0724143e-12,4.841536e-06,0.9999951,748
784,220,16,1.0, ,0,784,correct_tags,assistant,2.31244e-10,7.998899e-11,1.6341316e-08,1.0,749
785,16,13,1.0,1,0,785,correct_tags,assistant,1.4816476e-10,9.893564e-13,1.3013388e-07,0.9999999,750
786,13,6240,0.47,.,0,786,correct_tags,assistant,3.4552635e-08,1.3831304e-10,1.1200094e-05,0.9999888,751
787,7649,261,0.98, Use,0,787,correct_tags,assistant,7.502524e-09,1.0614945e-11,3.3516314e-06,0.99999666,752
788,261,15478,0.86, a,0,788,correct_tags,assistant,1.6165642e-07,1.1297281e-09,7.713889e-05,0.99992263,753
789,6240,143866,0.99, **,0,789,correct_tags,assistant,3.6632732e-09,5.7029276e-10,3.536819e-05,0.9999646,754
790,143866,3737,1.0,raised,0,790,correct_tags,assistant,2.4358012e-11,1.8240646e-13,4.134194e-07,0.99999964,755
791,3737,503,0.81, bed,0,791,correct_tags,assistant,1.297284e-09,4.2860125e-12,1.329136e-06,0.9999987,756
792,503,4410,0.55, or,0,792,correct_tags,assistant,7.898903e-11,5.3020995e-12,9.67317e-07,0.99999905,757
793,4410,9282,0.61, large,0,793,correct_tags,assistant,4.963142e-07,3.459983e-08,4.192707e-05,0.99995756,758
794,9282,410,1.0, container,0,794,correct_tags,assistant,6.5505935e-07,3.9719232e-09,0.00019041411,0.99980897,759
795,410,483,0.44,**,0,795,correct_tags,assistant,1.4564313e-07,1.4764837e-10,0.00024116697,0.99975866,760
796,350,266,0.39, (,0,796,correct_tags,assistant,1.9716379e-07,1.2162151e-09,0.0001706116,0.9998292,761
797,899,1585,0.57,12,0,797,correct_tags,assistant,8.48156e-08,8.2023e-12,2.7829958e-06,0.99999714,762
798,1585,1157,0.56,–,0,798,correct_tags,assistant,1.0779869e-08,3.4492914e-10,1.1914189e-05,0.9999881,763
799,1157,35971,0.66,18,0,799,correct_tags,assistant,5.0947328e-08,7.5435165e-11,6.5959637e-07,0.9999993,764
800,306,8103,0.52, in,0,800,correct_tags,assistant,7.5207026e-08,2.5727707e-09,2.1891315e-06,0.99999774,765
801,8103,8,0.96, deep,0,801,correct_tags,assistant,7.943677e-08,1.0171586e-09,3.516088e-06,0.9999964,766
802,6294,220,1.0,").
",0,802,correct_tags,assistant,4.4947722e-08,4.3689974e-12,1.0600538e-06,0.9999989,767
803,220,220,1.0, ,0,803,correct_tags,assistant,9.556817e-09,4.1399803e-10,1.2888349e-07,0.9999999,768
804,220,17,1.0, ,0,804,correct_tags,assistant,1.4841552e-08,9.16475e-11,2.6068461e-08,1.0,769
805,17,13,1.0,2,0,805,correct_tags,assistant,8.616979e-10,1.2060139e-11,1.953904e-07,0.99999976,770
806,13,4063,0.3,.,0,806,correct_tags,assistant,6.6764e-08,4.0742115e-11,3.1917903e-06,0.9999968,771
807,16835,290,0.46, Keep,0,807,correct_tags,assistant,2.6060835e-07,3.1408032e-11,1.0874214e-06,0.9999987,772
808,22390,23364,0.27, soil,0,808,correct_tags,assistant,1.7737868e-08,6.7334044e-10,1.2564917e-06,0.9999987,773
809,30230,11,0.89, loose,0,809,correct_tags,assistant,2.9262794e-05,4.5334468e-07,0.00011143683,0.99985886,774
810,326,1775,0.32, and,0,810,correct_tags,assistant,1.5086082e-08,4.8582655e-13,3.9446607e-07,0.99999964,775
811,10358,350,0.61, rich,0,811,correct_tags,assistant,7.32295e-08,2.8922706e-10,6.6482307e-06,0.9999933,776
812,350,964,0.87, (,0,812,correct_tags,assistant,2.4773288e-07,6.254272e-10,1.624534e-05,0.99998355,777
813,964,57813,1.0,add,0,813,correct_tags,assistant,5.19296e-08,7.667019e-11,0.00023311898,0.9997669,778
814,57813,6294,0.55, compost,0,814,correct_tags,assistant,1.2040768e-08,5.3911e-09,1.4592534e-05,0.99998534,779
815,11,220,0.57,",",0,815,correct_tags,assistant,1.02662386e-10,9.760573e-13,1.9830719e-05,0.9999802,780
816,220,16,0.5, ,0,816,correct_tags,assistant,2.21906e-08,1.886969e-09,0.00024116447,0.9997588,781
817,16,1585,0.42,1,0,817,correct_tags,assistant,3.3788154e-08,2.8241682e-11,1.5232413e-05,0.99998474,782
818,14,19,0.57,/,0,818,correct_tags,assistant,0.0005509311,9.221446e-07,2.4309957e-05,0.99942386,783
819,17,11531,0.92,2,0,819,correct_tags,assistant,1.3783047e-07,7.830402e-11,1.8957342e-06,0.999998,784
820,11531,777,0.9, cup,0,820,correct_tags,assistant,7.272898e-07,3.6236328e-10,4.177882e-06,0.9999951,785
821,777,13749,0.38, per,0,821,correct_tags,assistant,5.2392664e-07,1.13213584e-10,0.00047626678,0.99952316,786
822,13749,6428,0.99, square,0,822,correct_tags,assistant,6.18004e-05,2.5214355e-08,0.00040999998,0.99952817,787
823,6428,6294,0.94, foot,0,823,correct_tags,assistant,7.4650137e-07,5.8044265e-08,1.273129e-06,0.999998,788
824,6294,220,1.0,").
",0,824,correct_tags,assistant,3.228033e-08,3.4524973e-11,1.8128152e-06,0.9999982,789
825,220,220,1.0, ,0,825,correct_tags,assistant,1.0722903e-09,9.136109e-11,8.595531e-09,1.0,790
826,220,18,1.0, ,0,826,correct_tags,assistant,3.036448e-09,5.9271843e-10,2.1053621e-08,1.0,791
827,18,13,1.0,3,0,827,correct_tags,assistant,5.1259805e-09,4.873158e-10,5.5246693e-07,0.9999994,792
828,13,12303,0.74,.,0,828,correct_tags,assistant,4.4355403e-08,1.13779784e-10,1.0164489e-06,0.9999989,793
829,12303,220,0.36, Water,0,829,correct_tags,assistant,4.8274624e-09,2.2824888e-10,7.7555455e-08,0.9999999,794
830,220,16,0.98, ,0,830,correct_tags,assistant,2.127965e-08,4.245696e-10,6.190784e-07,0.9999994,795
831,16,1585,0.78,1,0,831,correct_tags,assistant,2.3592872e-09,1.2455835e-12,1.0341566e-08,1.0,796
832,1585,16,0.59,–,0,832,correct_tags,assistant,1.0454905e-09,8.524804e-12,1.1068972e-07,0.9999999,797
833,17,35971,0.59,2,0,833,correct_tags,assistant,4.209944e-07,9.0261905e-09,7.971908e-07,0.9999988,798
834,21185,777,0.91, inches,0,834,correct_tags,assistant,5.5325396e-05,6.752883e-09,9.020222e-07,0.99994373,799
835,777,2384,1.0, per,0,835,correct_tags,assistant,1.099499e-05,2.205359e-08,1.6722754e-05,0.9999722,800
836,2384,26,0.57, week,0,836,correct_tags,assistant,1.1642466e-06,1.4949391e-08,1.2370031e-06,0.9999976,801
837,350,8229,0.87, (,0,837,correct_tags,assistant,1.0691253e-08,2.0828846e-10,6.0462604e-08,0.9999999,802
838,8229,306,0.4,more,0,838,correct_tags,assistant,1.7282602e-08,4.887226e-10,1.7914954e-06,0.9999982,803
839,402,3648,0.96, on,0,839,correct_tags,assistant,5.9383856e-05,2.8339098e-06,0.0005469651,0.99939084,804
840,3648,3376,0.94, hot,0,840,correct_tags,assistant,8.0756e-07,4.7316346e-09,1.0820284e-05,0.9999883,805
841,3376,6294,0.89, days,0,841,correct_tags,assistant,3.8770263e-09,5.857329e-11,9.2892446e-07,0.99999905,806
842,6294,220,1.0,").
",0,842,correct_tags,assistant,7.7931717e-10,2.6941394e-12,7.037276e-08,0.9999999,807
843,220,220,1.0, ,0,843,correct_tags,assistant,1.2816179e-07,9.052718e-09,1.2678365e-08,0.9999999,808
844,220,19,1.0, ,0,844,correct_tags,assistant,6.8521985e-07,2.4916913e-10,1.5118142e-07,0.99999917,809
845,19,13,1.0,4,0,845,correct_tags,assistant,7.1960354e-10,3.1158554e-10,1.0972823e-07,0.9999999,810
846,13,137247,0.61,.,0,846,correct_tags,assistant,7.3914688e-09,4.651549e-11,2.7573308e-06,0.99999726,811
847,34785,332,1.0, Mul,0,847,correct_tags,assistant,8.6262775e-09,7.276107e-12,1.8952028e-08,1.0,812
848,332,11,0.35,ch,0,848,correct_tags,assistant,8.319373e-08,1.1398356e-11,1.6688861e-07,0.99999976,813
849,483,43456,0.99, with,0,849,correct_tags,assistant,1.1124039e-06,2.4766461e-11,3.6044223e-06,0.99999523,814
850,43456,503,0.94, straw,0,850,correct_tags,assistant,1.7207705e-07,1.5925294e-10,1.8375158e-05,0.9999814,815
851,503,129197,0.49, or,0,851,correct_tags,assistant,9.146104e-10,1.5411708e-12,1.8799935e-06,0.9999981,816
852,9297,31181,1.0, wood,0,852,correct_tags,assistant,1.4657196e-06,8.11225e-10,0.0017703552,0.99822813,817
853,31181,316,0.7, chips,0,853,correct_tags,assistant,1.778864e-07,2.898099e-09,1.5807595e-05,0.999984,818
854,316,3357,0.61, to,0,854,correct_tags,assistant,4.3277786e-09,5.7166293e-11,3.3922444e-07,0.99999964,819
855,3357,36036,0.54, keep,0,855,correct_tags,assistant,1.0864813e-06,7.0335965e-10,5.89133e-06,0.99999297,820
856,22390,8157,0.92, soil,0,856,correct_tags,assistant,4.4982377e-07,7.004217e-08,4.734877e-06,0.99999475,821
857,8157,558,0.65, cool,0,857,correct_tags,assistant,1.7258543e-08,2.5437823e-08,2.4040448e-06,0.9999975,822
858,558,220,0.99,".
",0,858,correct_tags,assistant,1.8598855e-07,1.6755194e-10,5.137221e-08,0.99999976,823
859,220,220,1.0, ,0,859,correct_tags,assistant,6.1564656e-06,9.008534e-08,3.7598903e-07,0.9999933,824
860,220,20,1.0, ,0,860,correct_tags,assistant,1.521026e-09,1.1349851e-11,4.0194823e-08,1.0,825
861,20,13,1.0,5,0,861,correct_tags,assistant,2.5516186e-10,1.7671774e-11,2.8170558e-07,0.99999976,826
862,13,137247,0.92,.,0,862,correct_tags,assistant,4.164447e-09,4.8627782e-11,3.685591e-06,0.9999963,827
863,137247,503,0.82, Stake,0,863,correct_tags,assistant,5.797819e-09,6.589492e-13,9.3469446e-09,1.0,828
864,503,61908,1.0, or,0,864,correct_tags,assistant,1.6287847e-09,2.6800543e-13,2.5850847e-08,1.0,829
865,61908,6047,0.55, cage,0,865,correct_tags,assistant,1.4940497e-06,2.967455e-10,8.13218e-08,0.99999845,830
866,6047,26,0.5, early,0,866,correct_tags,assistant,2.194531e-08,1.3020013e-11,1.8430795e-07,0.99999976,831
867,11,140388,0.65,",",0,867,correct_tags,assistant,1.2291908e-08,2.072964e-11,3.5956546e-06,0.9999964,832
868,140388,31485,0.72, prune,0,868,correct_tags,assistant,5.7282277e-09,1.2748941e-10,2.1021044e-07,0.99999976,833
869,261,3120,0.65, a,0,869,correct_tags,assistant,2.0286712e-05,7.6081046e-06,5.286171e-05,0.9999193,834
870,3120,31485,0.83, few,0,870,correct_tags,assistant,8.133849e-08,2.6295603e-09,2.3030152e-06,0.9999976,835
871,31485,409,1.0, suck,0,871,correct_tags,assistant,1.96915e-09,6.746021e-11,8.507146e-09,1.0,836
872,409,11,0.48,ers,0,872,correct_tags,assistant,5.338938e-08,1.4250071e-11,8.225501e-07,0.99999917,837
873,11,326,0.94,",",0,873,correct_tags,assistant,4.373866e-08,7.5954715e-11,3.2637502e-06,0.99999666,838
874,42812,750,1.0, fertil,0,874,correct_tags,assistant,2.0816655e-10,8.342213e-11,1.1995025e-09,1.0,839
875,750,483,0.83,ize,0,875,correct_tags,assistant,1.9194693e-10,1.2759446e-11,5.4447082e-09,1.0,840
876,483,261,0.87, with,0,876,correct_tags,assistant,6.4882316e-10,1.838398e-11,1.7033685e-08,1.0,841
877,261,59604,0.76, a,0,877,correct_tags,assistant,3.9243915e-09,1.0078595e-09,2.6282876e-07,0.99999976,842
878,59604,50005,0.83, tomato,0,878,correct_tags,assistant,2.46722e-10,4.3339048e-11,7.531036e-09,1.0,843
879,31999,7685,0.3,-specific,0,879,correct_tags,assistant,5.3067833e-10,9.7287685e-11,1.3681789e-07,0.9999999,844
880,220,19,0.92, ,0,880,correct_tags,assistant,1.1886897e-06,2.0854175e-08,1.447885e-06,0.9999974,845
881,19,50005,0.45,4,0,881,correct_tags,assistant,4.093348e-05,1.3954827e-08,8.9042237e-07,0.99995816,846
882,12,702,1.0,-,0,882,correct_tags,assistant,7.5188234e-07,5.9049448e-08,4.5395495e-08,0.99999917,847
883,702,12,1.0,10,0,883,correct_tags,assistant,7.387689e-05,4.740155e-08,7.793479e-07,0.99992526,848
884,12,702,1.0,-,0,884,correct_tags,assistant,1.8856066e-09,1.8059318e-13,2.3234115e-07,0.99999976,849
885,702,1934,0.51,10,0,885,correct_tags,assistant,1.7140991e-07,1.4680194e-08,4.3470786e-07,0.9999994,850
886,4730,15310,0.93, once,0,886,correct_tags,assistant,5.5105966e-07,1.7063934e-09,3.8599967e-07,0.99999905,851
887,15310,13217,0.61, fruit,0,887,correct_tags,assistant,4.3185017e-07,4.128653e-11,5.334621e-09,0.9999995,852
888,289,13217,0.96,ing,0,888,correct_tags,assistant,4.1042743e-08,9.305731e-12,1.2907155e-07,0.9999999,853
889,13217,364,0.9, starts,0,889,correct_tags,assistant,1.2655857e-10,2.2970467e-12,3.4562848e-07,0.99999964,854
890,558,12,0.55,".
",0,890,correct_tags,assistant,1.398152e-08,1.2337195e-11,3.8784576e-09,1.0,855
891,7924,802,1.0,That,0,891,correct_tags,assistant,5.82675e-10,2.4915484e-12,1.9847505e-08,1.0,856
892,802,480,0.6,’s,0,892,correct_tags,assistant,3.4354478e-10,5.6883625e-12,1.4754669e-06,0.99999857,857
893,480,2322,0.8, it,0,893,correct_tags,assistant,8.608785e-11,6.807771e-11,1.3679248e-06,0.9999987,858
894,2322,21998,0.32,—,0,894,correct_tags,assistant,4.334136e-11,2.7917694e-12,6.715925e-08,0.9999999,859
895,21998,1934,0.72,plant,0,895,correct_tags,assistant,1.0757475e-08,7.230868e-13,1.2183981e-06,0.9999988,860
896,37495,1934,0.49, outdoors,0,896,correct_tags,assistant,6.945281e-07,1.08980595e-10,2.5531046e-05,0.9999738,861
897,1934,6959,0.49, after,0,897,correct_tags,assistant,4.143835e-09,3.483628e-12,2.3704471e-05,0.9999763,862
898,290,2174,0.9, the,0,898,correct_tags,assistant,8.246981e-08,3.918373e-11,2.4711044e-06,0.9999975,863
899,2174,69368,1.0, last,0,899,correct_tags,assistant,6.258673e-09,7.656112e-13,1.2314402e-07,0.9999999,864
900,69368,11,0.88, frost,0,900,correct_tags,assistant,1.5075621e-09,4.1836844e-13,1.2384729e-06,0.9999988,865
901,11,3644,0.67,",",0,901,correct_tags,assistant,5.9564025e-09,1.7771893e-11,1.5466636e-05,0.9999845,866
902,3357,480,0.38, keep,0,902,correct_tags,assistant,1.541436e-08,2.8446273e-10,0.000121830235,0.99987817,867
903,480,46726,0.93, it,0,903,correct_tags,assistant,7.3942035e-09,4.4654672e-10,4.2850446e-05,0.9999571,868
904,46726,11,0.56, sunny,0,904,correct_tags,assistant,8.809401e-08,2.485808e-10,3.4360205e-06,0.9999964,869
905,11,23364,0.41,",",0,905,correct_tags,assistant,8.4371496e-11,3.6987945e-13,3.015042e-07,0.99999964,870
906,326,481,0.78, and,0,906,correct_tags,assistant,9.146375e-10,3.3521234e-11,9.921005e-07,0.99999905,871
907,481,4720,0.99, you,0,907,correct_tags,assistant,1.3775616e-07,9.409606e-09,0.00018842302,0.9998115,872
908,4720,679,0.47,’ll,0,908,correct_tags,assistant,5.8441564e-08,1.8512468e-10,0.00019766089,0.9998023,873
909,413,77218,0.54, be,0,909,correct_tags,assistant,1.7240928e-06,7.3954454e-10,0.006529061,0.99346924,874
910,402,634,0.96, on,0,910,correct_tags,assistant,1.2608577e-07,4.463176e-11,0.023971781,0.9760281,875
911,634,2006,1.0, your,0,911,correct_tags,assistant,2.9620846e-08,9.633853e-12,0.0033532188,0.9966467,876
912,2006,316,0.83, way,0,912,correct_tags,assistant,1.0764024e-10,3.0337034e-13,6.486324e-05,0.99993515,877
913,316,261,0.35, to,0,913,correct_tags,assistant,4.1339234e-09,2.4877403e-12,8.9666944e-05,0.99991035,878
914,8982,55866,0.76, fresh,0,914,correct_tags,assistant,3.3495322e-08,1.2450759e-12,4.7012778e-05,0.9999529,879
915,55866,0,0.94, tomatoes,0,915,correct_tags,assistant,3.4868727e-08,3.3759508e-13,2.534962e-06,0.9999974,880
916,1703,200002,0.46,"!

",0,916,correct_tags,assistant,7.25245e-09,1.8392815e-07,1.7518499e-08,0.99999976,881
917,37408,66241,0.84,Happy,0,917,correct_tags,assistant,4.7602705e-10,6.5732114e-11,6.5099075e-06,0.99999344,882
918,66241,0,1.0, gardening,0,918,correct_tags,assistant,2.8459816e-11,2.3744803e-11,4.4558195e-08,1.0,883
919,0,200002,0.92,!,0,919,correct_tags,assistant,5.0470076e-11,5.0329673e-13,4.726488e-08,1.0,884
920,130321,109,0.96, 🌱,0,920,correct_tags,assistant,3.612198e-07,3.034114e-08,2.1412754e-05,0.9999782,885
921,109,200002,0.99,,0,921,correct_tags,assistant,2.2925193e-09,3.219732e-10,7.1867356e-07,0.9999993,886
36,3575,665,0.26,You,1,923,no_tags,system,0.3593282,0.0002856481,2.543837e-09,0.6403861,0
37,553,4335,0.29, are,1,924,no_tags,system,0.9988146,0.0011705824,1.4870919e-05,3.785549e-10,1
38,17554,162016,1.0, Chat,1,925,no_tags,system,0.8616767,0.13832316,6.102855e-08,4.298786e-12,2
39,162016,11,0.7,GPT,1,926,no_tags,system,0.015671296,0.9843216,7.1297336e-06,7.589051e-11,3
40,11,261,0.88,",",1,927,no_tags,system,0.93915653,0.05652655,0.004316905,2.3563732e-08,4
41,261,4410,0.99, a,1,928,no_tags,system,8.536052e-05,4.559579e-05,0.9998568,1.2141698e-05,5
42,4410,6439,1.0, large,1,929,no_tags,system,0.014964993,1.0929239e-05,0.9776659,0.007358136,6
43,6439,2359,1.0, language,1,930,no_tags,system,0.97210884,0.0003708299,0.027517527,2.7949443e-06,7
44,2359,22203,0.98, model,1,931,no_tags,system,0.118235454,0.03570222,0.8460618,4.858236e-07,8
45,22203,656,0.99, trained,1,932,no_tags,system,0.42819446,0.0009534284,0.5708483,3.7966083e-06,9
46,656,7788,1.0, by,1,933,no_tags,system,0.9226198,0.008107537,0.06927144,1.2060837e-06,10
47,7788,17527,1.0, Open,1,934,no_tags,system,0.997282,0.0027083182,9.279751e-06,3.6270586e-07,11
48,17527,3692,0.28,AI,1,935,no_tags,system,0.12565541,0.6900211,0.18431811,5.3393783e-06,12
49,558,2167,0.27,".
",1,936,no_tags,system,0.002234304,0.9976739,9.101301e-05,8.357902e-07,13
50,87447,100594,0.92,Knowledge,1,937,no_tags,system,1.1431822e-06,0.9999478,5.1028368e-05,8.985211e-09,14
51,100594,25,0.76, cutoff,1,938,no_tags,system,2.7090127e-06,0.99743736,0.0025598947,4.1117396e-08,15
52,25,220,1.0,:,1,939,no_tags,system,0.00020531422,0.9997938,8.2769293e-07,7.3140005e-10,16
53,220,1323,0.5, ,1,940,no_tags,system,0.48990798,0.5095146,0.00057429547,3.1301956e-06,17
54,1323,16,0.96,202,1,941,no_tags,system,0.061810154,0.9346361,0.0035527463,8.8874793e-07,18
55,19,50005,0.43,4,1,942,no_tags,system,2.1905944e-05,0.99996233,1.573147e-05,1.6121401e-11,19
56,12,3173,0.54,-,1,943,no_tags,system,0.00015844777,0.8552934,0.14454821,1.4258292e-08,20
57,3218,12,0.79,06,1,944,no_tags,system,0.0025407698,0.99073035,0.006728891,2.5505193e-08,21
58,198,2167,0.57,"
",1,945,no_tags,system,4.8037816e-07,0.9999995,2.082413e-08,4.218636e-11,22
59,6576,3521,0.59,Current,1,946,no_tags,system,7.1047836e-08,0.99999905,8.560584e-07,6.54573e-09,23
60,3521,25,0.97, date,1,947,no_tags,system,2.4760504e-05,0.9999232,5.1999505e-05,4.6731667e-08,24
61,25,220,0.92,:,1,948,no_tags,system,1.9354818e-06,0.99999523,2.8779937e-06,2.963759e-09,25
62,220,23,0.11, ,1,949,no_tags,system,0.34252813,0.6531652,0.00430526,1.4964064e-06,26
63,1323,18,0.28,202,1,950,no_tags,system,0.21186788,0.7881221,9.816754e-06,1.4781861e-07,27
64,20,30,0.5,5,1,951,no_tags,system,0.0008448687,0.99777883,0.0013760577,2.823079e-07,28
65,12,5310,0.24,-,1,952,no_tags,system,7.997645e-06,0.9999914,5.8168376e-07,3.0604086e-15,29
66,702,30,0.56,10,1,953,no_tags,system,2.9883263e-06,0.9957361,0.004260845,4.3071e-09,30
67,12,899,0.25,-,1,954,no_tags,system,0.7554019,0.24437249,0.00022571046,1.5746595e-08,31
68,2290,220,0.33,01,1,955,no_tags,system,0.00029276617,0.9992143,0.00049279456,1.394674e-07,32
69,279,2167,0.9,"

",1,956,no_tags,system,5.313877e-09,1.0,4.802492e-09,9.010427e-13,33
70,30377,289,0.99,Reason,1,957,no_tags,system,3.94672e-06,0.9998221,0.00017387437,1.6165818e-07,34
71,289,10331,0.44,ing,1,958,no_tags,system,0.00026375736,0.9397495,0.059986524,1.9491445e-07,35
72,25,623,0.38,:,1,959,no_tags,system,0.04140518,0.89006585,0.068528704,2.3552498e-07,36
73,14093,30,0.41, medium,1,960,no_tags,system,0.0004468698,0.8147982,0.18468308,7.188374e-05,37
74,198,2167,0.89,"
",1,961,no_tags,system,0.00032479738,0.80956256,0.1901123,2.7223206e-07,38
75,2,55556,0.18,#,1,962,no_tags,system,1.9477184e-05,0.9999093,7.091479e-05,4.0632318e-07,39
76,13888,5310,0.41, Valid,1,963,no_tags,system,6.169737e-05,0.9983834,0.0015546518,3.2496294e-07,40
77,18403,25,0.36, channels,1,964,no_tags,system,0.0013653162,0.9728838,0.025660958,9.002561e-05,41
78,25,723,0.48,:,1,965,no_tags,system,0.07315465,0.8841619,0.037461307,0.0052221245,42
79,8450,11,0.74, analysis,1,966,no_tags,system,0.017381012,0.8744925,0.10665453,0.0014719518,43
80,11,4733,0.32,",",1,967,no_tags,system,0.05852059,0.7728382,0.16725191,0.0013892994,44
81,49159,11,0.42, commentary,1,968,no_tags,system,0.009220323,0.011132857,0.97960645,4.045615e-05,45
82,11,5178,0.18,",",1,969,no_tags,system,0.0021331538,0.99766576,0.00020111333,1.9750406e-08,46
83,1721,364,0.55, final,1,970,no_tags,system,0.04229266,0.086993605,0.868771,0.001942693,47
84,13,1416,0.63,.,1,971,no_tags,system,0.05407902,0.6187902,0.32696694,0.00016382559,48
85,21030,485,0.34, Channel,1,972,no_tags,system,0.028346006,0.9708958,0.0007523957,5.7332554e-06,49
86,2804,485,0.37, must,1,973,no_tags,system,0.00013045204,0.99983954,2.9929319e-05,1.0429103e-07,50
87,413,1606,0.07, be,1,974,no_tags,system,6.0272676e-08,0.99995124,4.8628062e-05,8.807972e-13,51
88,7360,485,0.3, included,1,975,no_tags,system,0.0042175017,0.9908635,0.004890934,2.8152375e-05,52
89,395,57927,0.34, for,1,976,no_tags,system,0.04245419,0.9470873,0.010453439,5.0501317e-06,53
90,1753,485,0.21, every,1,977,no_tags,system,0.20802726,0.73993194,0.052015815,2.4919469e-05,54
91,3176,485,0.23, message,1,978,no_tags,system,0.0010407722,0.8834676,0.11541355,7.81429e-05,55
93,12194,0,0.48,Hi,1,980,no_tags,user,1.3343416e-05,0.9999865,1.6495677e-07,1.7309645e-12,56
94,0,623,0.16,!,1,981,no_tags,user,1.0414157e-05,0.9999733,1.6331276e-05,7.6633925e-12,57
95,5477,2360,0.15, I'm,1,982,no_tags,user,1.9602037e-06,0.99999774,4.0475905e-07,1.1051374e-11,58
96,7524,316,0.1, learning,1,983,no_tags,user,1.6504118e-05,0.999944,3.9603856e-05,4.4189573e-08,59
97,1495,316,0.51, how,1,984,no_tags,user,1.09411e-05,0.99990165,8.7374974e-05,9.487881e-09,60
98,316,30,0.08, to,1,985,no_tags,user,0.0014310156,0.9951208,0.0034478495,3.1807696e-07,61
