token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
822,13749,6428,0.99, square,0,822,correct_tags,assistant,8.286256e-06,5.050926e-10,8.969904e-05,0.999902,16,787
823,6428,6294,0.94, foot,0,823,correct_tags,assistant,5.054855e-08,3.8576628e-10,5.385513e-07,0.9999994,16,788
824,6294,220,1.0,").
",0,824,correct_tags,assistant,8.680405e-10,1.932348e-13,5.3226995e-07,0.9999995,16,789
825,220,220,1.0, ,0,825,correct_tags,assistant,1.5072632e-11,1.2150065e-12,3.7198586e-09,1.0,16,790
826,220,18,1.0, ,0,826,correct_tags,assistant,8.378842e-11,1.7336486e-11,2.4787788e-08,1.0,16,791
827,18,13,1.0,3,0,827,correct_tags,assistant,6.5061945e-10,2.5989757e-11,9.025419e-07,0.99999905,16,792
828,13,12303,0.74,.,0,828,correct_tags,assistant,2.779786e-09,3.8090545e-11,5.237486e-07,0.9999995,16,793
829,12303,220,0.36, Water,0,829,correct_tags,assistant,1.4684612e-10,1.4525439e-10,4.5683123e-08,1.0,16,794
830,220,16,0.98, ,0,830,correct_tags,assistant,1.5597801e-09,3.0780573e-10,1.3098503e-07,0.9999999,16,795
831,16,1585,0.78,1,0,831,correct_tags,assistant,2.254468e-11,1.1167249e-13,2.2997602e-09,1.0,16,796
832,1585,16,0.59,–,0,832,correct_tags,assistant,7.778763e-11,1.9716e-13,1.0200618e-07,0.9999999,16,797
833,17,35971,0.59,2,0,833,correct_tags,assistant,1.3304053e-06,2.9627774e-09,9.86446e-07,0.99999774,16,798
834,21185,777,0.91, inches,0,834,correct_tags,assistant,8.7596635e-07,4.843789e-10,1.4040398e-07,0.9999989,16,799
835,777,2384,1.0, per,0,835,correct_tags,assistant,2.096837e-06,1.4854499e-08,3.2297462e-06,0.99999464,16,800
836,2384,26,0.57, week,0,836,correct_tags,assistant,9.2277626e-09,2.5695673e-10,2.4304416e-07,0.99999976,16,801
837,350,8229,0.87, (,0,837,correct_tags,assistant,1.7642957e-10,9.502288e-13,2.0054554e-08,1.0,16,802
838,8229,306,0.4,more,0,838,correct_tags,assistant,2.7864226e-09,4.8244474e-11,1.8747405e-06,0.9999981,16,803
839,402,3648,0.96, on,0,839,correct_tags,assistant,4.083815e-06,1.0893251e-06,0.0010769342,0.99891794,16,804
840,3648,3376,0.94, hot,0,840,correct_tags,assistant,3.957949e-09,3.1288548e-11,9.475626e-06,0.99999046,16,805
841,3376,6294,0.89, days,0,841,correct_tags,assistant,5.209641e-10,1.9636863e-11,4.6543553e-07,0.9999995,16,806
842,6294,220,1.0,").
",0,842,correct_tags,assistant,2.5399823e-12,2.7741972e-14,9.116831e-09,1.0,16,807
843,220,220,1.0, ,0,843,correct_tags,assistant,3.730817e-08,6.9699135e-11,1.3593059e-08,1.0,16,808
844,220,19,1.0, ,0,844,correct_tags,assistant,2.0762974e-09,3.5904719e-12,3.7537507e-08,1.0,16,809
845,19,13,1.0,4,0,845,correct_tags,assistant,5.756227e-11,5.336335e-12,6.073376e-08,0.9999999,16,810
846,13,137247,0.61,.,0,846,correct_tags,assistant,3.9099e-10,4.0148657e-12,8.115982e-07,0.99999917,16,811
847,34785,332,1.0, Mul,0,847,correct_tags,assistant,1.9165902e-10,1.8507081e-11,2.2924116e-09,1.0,16,812
848,332,11,0.35,ch,0,848,correct_tags,assistant,3.4011076e-09,5.7198673e-12,1.2568196e-07,0.9999999,16,813
849,483,43456,0.99, with,0,849,correct_tags,assistant,9.237452e-08,6.8845464e-11,5.925912e-06,0.99999404,16,814
850,43456,503,0.94, straw,0,850,correct_tags,assistant,3.644409e-09,1.3392244e-11,6.758271e-05,0.9999324,16,815
851,503,129197,0.49, or,0,851,correct_tags,assistant,2.257015e-10,3.9643093e-12,1.5913476e-05,0.99998415,16,816
852,9297,31181,1.0, wood,0,852,correct_tags,assistant,3.0576066e-06,4.3041673e-10,0.014585761,0.98541117,16,817
853,31181,316,0.7, chips,0,853,correct_tags,assistant,4.5754536e-08,2.668669e-09,3.061349e-05,0.99996936,16,818
854,316,3357,0.61, to,0,854,correct_tags,assistant,3.6820058e-10,4.657038e-11,2.37302e-07,0.99999976,16,819
855,3357,36036,0.54, keep,0,855,correct_tags,assistant,4.4740396e-08,3.683141e-10,8.555879e-06,0.9999914,16,820
856,22390,8157,0.92, soil,0,856,correct_tags,assistant,1.8862262e-07,1.168088e-07,8.198119e-06,0.99999154,16,821
857,8157,558,0.65, cool,0,857,correct_tags,assistant,1.901441e-08,1.06285265e-08,2.1119315e-06,0.99999785,16,822
858,558,220,0.99,".
",0,858,correct_tags,assistant,3.901878e-11,5.5998548e-14,6.5225807e-09,1.0,16,823
859,220,220,1.0, ,0,859,correct_tags,assistant,1.4317276e-06,4.894456e-10,3.4404155e-07,0.9999982,16,824
860,220,20,1.0, ,0,860,correct_tags,assistant,1.2627739e-11,4.373694e-13,3.346829e-08,1.0,16,825
861,20,13,1.0,5,0,861,correct_tags,assistant,3.1637984e-11,2.453901e-13,3.3652773e-07,0.99999964,16,826
862,13,137247,0.92,.,0,862,correct_tags,assistant,1.9680992e-10,8.7056915e-12,1.1577034e-06,0.9999988,16,827
863,137247,503,0.82, Stake,0,863,correct_tags,assistant,8.6725643e-10,1.9834419e-11,5.534418e-09,1.0,16,828
864,503,61908,1.0, or,0,864,correct_tags,assistant,1.2971075e-09,1.6533665e-11,5.777036e-08,1.0,16,829
865,61908,6047,0.55, cage,0,865,correct_tags,assistant,8.203857e-08,3.872809e-09,7.296772e-08,0.9999999,16,830
866,6047,26,0.5, early,0,866,correct_tags,assistant,5.51634e-10,7.394085e-12,1.3546281e-07,0.9999999,16,831
867,11,140388,0.65,",",0,867,correct_tags,assistant,1.610758e-10,5.958532e-13,1.3052282e-06,0.9999987,16,832
868,140388,31485,0.72, prune,0,868,correct_tags,assistant,8.0139745e-10,1.69659e-10,1.5995494e-07,0.9999999,16,833
869,261,3120,0.65, a,0,869,correct_tags,assistant,1.9500428e-06,1.6856357e-05,9.802164e-06,0.9999714,16,834
870,3120,31485,0.83, few,0,870,correct_tags,assistant,3.4666808e-08,4.0270257e-07,1.9720912e-06,0.9999976,16,835
871,31485,409,1.0, suck,0,871,correct_tags,assistant,9.365494e-11,3.7954676e-10,1.9509512e-09,1.0,16,836
872,409,11,0.48,ers,0,872,correct_tags,assistant,4.500588e-09,6.443527e-12,6.917028e-07,0.9999993,16,837
873,11,326,0.94,",",0,873,correct_tags,assistant,1.71042e-09,4.9443007e-13,1.503082e-06,0.99999845,16,838
874,42812,750,1.0, fertil,0,874,correct_tags,assistant,2.2548305e-10,6.937072e-12,5.6615144e-09,1.0,16,839
875,750,483,0.83,ize,0,875,correct_tags,assistant,1.9347968e-10,1.2447878e-12,7.603176e-08,0.9999999,16,840
876,483,261,0.87, with,0,876,correct_tags,assistant,2.4081e-10,9.30411e-13,7.4002244e-08,0.9999999,16,841
877,261,59604,0.76, a,0,877,correct_tags,assistant,8.587356e-09,4.275915e-10,3.6004965e-06,0.9999964,16,842
878,59604,50005,0.83, tomato,0,878,correct_tags,assistant,3.3120158e-12,3.3360942e-13,6.8188726e-09,1.0,16,843
879,31999,7685,0.3,-specific,0,879,correct_tags,assistant,5.289217e-11,3.9950755e-12,3.3309243e-07,0.99999964,16,844
880,220,19,0.92, ,0,880,correct_tags,assistant,2.3495957e-06,2.5750754e-08,7.018625e-06,0.9999906,16,845
881,19,50005,0.45,4,0,881,correct_tags,assistant,1.3069927e-05,1.4271195e-08,3.354334e-06,0.99998355,16,846
882,12,702,1.0,-,0,882,correct_tags,assistant,8.7464156e-05,3.2675266e-07,3.1856782e-06,0.99990904,16,847
883,702,12,1.0,10,0,883,correct_tags,assistant,5.2774038e-05,2.2436342e-09,2.6587709e-06,0.99994457,16,848
884,12,702,1.0,-,0,884,correct_tags,assistant,7.182136e-13,4.4025014e-17,2.3410532e-08,1.0,16,849
885,702,1934,0.51,10,0,885,correct_tags,assistant,5.750997e-09,6.377944e-11,4.213213e-07,0.9999995,16,850
886,4730,15310,0.93, once,0,886,correct_tags,assistant,7.621589e-08,1.5734541e-09,1.5116151e-06,0.99999845,16,851
887,15310,13217,0.61, fruit,0,887,correct_tags,assistant,6.3055e-09,1.7168631e-11,7.044941e-09,1.0,16,852
888,289,13217,0.96,ing,0,888,correct_tags,assistant,6.0711223e-09,2.7981278e-12,7.0363285e-07,0.9999993,16,853
889,13217,364,0.9, starts,0,889,correct_tags,assistant,6.542594e-11,2.8643914e-12,2.3893688e-06,0.9999976,16,854
890,558,12,0.55,".
",0,890,correct_tags,assistant,1.9857699e-11,1.8283521e-14,8.565642e-10,1.0,16,855
891,7924,802,1.0,That,0,891,correct_tags,assistant,2.4602546e-11,6.5886587e-14,6.2841528e-09,1.0,16,856
892,802,480,0.6,’s,0,892,correct_tags,assistant,5.0042647e-11,1.0370877e-12,1.1113693e-07,0.9999999,16,857
893,480,2322,0.8, it,0,893,correct_tags,assistant,3.1924446e-12,1.4863067e-13,2.247041e-07,0.99999976,16,858
894,2322,21998,0.32,—,0,894,correct_tags,assistant,1.5524083e-12,1.3208445e-14,2.2803722e-08,1.0,16,859
895,21998,1934,0.72,plant,0,895,correct_tags,assistant,4.1570222e-10,1.8394682e-13,5.9021846e-07,0.9999994,16,860
896,37495,1934,0.49, outdoors,0,896,correct_tags,assistant,2.8625626e-08,1.0438932e-11,9.783259e-06,0.9999902,16,861
897,1934,6959,0.49, after,0,897,correct_tags,assistant,4.3097758e-11,3.5146006e-14,7.911595e-06,0.99999213,16,862
898,290,2174,0.9, the,0,898,correct_tags,assistant,5.402612e-10,4.814481e-12,1.930963e-06,0.9999981,16,863
899,2174,69368,1.0, last,0,899,correct_tags,assistant,1.16242805e-11,2.1802467e-15,5.2437834e-08,1.0,16,864
900,69368,11,0.88, frost,0,900,correct_tags,assistant,1.5012522e-11,2.459078e-14,1.7636219e-07,0.9999999,16,865
901,11,3644,0.67,",",0,901,correct_tags,assistant,5.091754e-11,5.2313077e-14,3.4784765e-07,0.99999964,16,866
902,3357,480,0.38, keep,0,902,correct_tags,assistant,3.3551092e-10,2.6590286e-11,1.5087148e-05,0.99998486,16,867
903,480,46726,0.93, it,0,903,correct_tags,assistant,5.3125554e-10,1.8662381e-10,1.5494228e-05,0.9999845,16,868
904,46726,11,0.56, sunny,0,904,correct_tags,assistant,2.021891e-08,5.4596416e-10,3.25142e-06,0.9999968,16,869
905,11,23364,0.41,",",0,905,correct_tags,assistant,2.5553036e-12,2.7100363e-14,3.402797e-08,1.0,16,870
906,326,481,0.78, and,0,906,correct_tags,assistant,5.3058658e-11,4.7083415e-13,8.868232e-07,0.99999917,16,871
907,481,4720,0.99, you,0,907,correct_tags,assistant,1.4760566e-07,1.1349489e-08,0.0002677167,0.9997321,16,872
908,4720,679,0.47,’ll,0,908,correct_tags,assistant,4.5264507e-08,5.807351e-10,0.0002543719,0.99974555,16,873
909,413,77218,0.54, be,0,909,correct_tags,assistant,1.4014964e-06,1.0583484e-09,0.003215847,0.9967828,16,874
910,402,634,0.96, on,0,910,correct_tags,assistant,1.0563894e-08,1.816862e-11,0.00089228136,0.99910766,16,875
911,634,2006,1.0, your,0,911,correct_tags,assistant,3.48931e-08,1.2286008e-10,0.0010808655,0.9989191,16,876
912,2006,316,0.83, way,0,912,correct_tags,assistant,1.1057404e-11,3.231632e-14,2.8833736e-05,0.99997115,16,877
913,316,261,0.35, to,0,913,correct_tags,assistant,9.651987e-09,8.300912e-12,0.00046306752,0.999537,16,878
914,8982,55866,0.76, fresh,0,914,correct_tags,assistant,4.7791207e-08,1.72548e-12,0.00016000206,0.9998399,16,879
915,55866,0,0.94, tomatoes,0,915,correct_tags,assistant,2.2298751e-08,7.724411e-14,1.2152951e-05,0.99998784,16,880
916,1703,200002,0.46,"!

",0,916,correct_tags,assistant,1.0351235e-08,2.9247667e-09,3.9360795e-09,1.0,16,881
917,37408,66241,0.84,Happy,0,917,correct_tags,assistant,1.4770926e-10,7.540662e-13,5.4174455e-07,0.9999994,16,882
918,66241,0,1.0, gardening,0,918,correct_tags,assistant,6.853262e-11,3.2046223e-12,5.7037127e-08,1.0,16,883
919,0,200002,0.92,!,0,919,correct_tags,assistant,3.0357283e-10,8.11003e-15,5.7753063e-08,1.0,16,884
920,130321,109,0.96, 🌱,0,920,correct_tags,assistant,8.825143e-07,1.6323712e-08,0.000111767185,0.99988735,16,885
921,109,200002,0.99,,0,921,correct_tags,assistant,7.4359775e-11,1.7997218e-12,5.8572476e-07,0.9999994,16,886
36,3575,665,0.26,You,1,923,no_tags,system,0.044376675,0.0015181446,5.278779e-11,0.95410514,16,0
37,553,4335,0.29, are,1,924,no_tags,system,0.9980623,0.0018333606,0.00010437531,2.5176188e-11,16,1
38,17554,162016,1.0, Chat,1,925,no_tags,system,0.98165846,0.018341593,1.23883455e-08,1.4356497e-14,16,2
39,162016,11,0.7,GPT,1,926,no_tags,system,0.28036195,0.71963537,2.718329e-06,3.461322e-12,16,3
40,11,261,0.88,",",1,927,no_tags,system,0.9908415,0.0090483865,0.00011008168,2.5123964e-10,16,4
41,261,4410,0.99, a,1,928,no_tags,system,0.08463472,0.008449452,0.90690416,1.1689134e-05,16,5
42,4410,6439,1.0, large,1,929,no_tags,system,0.07851623,4.708674e-06,0.92140627,7.277803e-05,16,6
43,6439,2359,1.0, language,1,930,no_tags,system,0.9864531,1.6646996e-05,0.0135298185,3.096162e-07,16,7
44,2359,22203,0.98, model,1,931,no_tags,system,0.3032165,0.0010078446,0.6957756,3.539139e-08,16,8
45,22203,656,0.99, trained,1,932,no_tags,system,0.41915137,0.0011508627,0.57969594,1.7752096e-06,16,9
46,656,7788,1.0, by,1,933,no_tags,system,0.97530735,0.0005706549,0.024121339,7.47548e-07,16,10
47,7788,17527,1.0, Open,1,934,no_tags,system,0.9998697,8.1102444e-05,4.8650258e-05,5.9029e-07,16,11
48,17527,3692,0.28,AI,1,935,no_tags,system,0.57309604,0.39751717,0.029382978,3.7981827e-06,16,12
49,558,2167,0.27,".
",1,936,no_tags,system,0.2696266,0.72355884,0.0067966357,1.7981163e-05,16,13
50,87447,100594,0.92,Knowledge,1,937,no_tags,system,2.637787e-06,0.99989736,9.997543e-05,4.7193076e-09,16,14
51,100594,25,0.76, cutoff,1,938,no_tags,system,5.604323e-07,0.9998709,0.00012846924,4.389691e-10,16,15
52,25,220,1.0,:,1,939,no_tags,system,0.00035027324,0.99964964,1.5228717e-07,1.22441755e-08,16,16
53,220,1323,0.5, ,1,940,no_tags,system,0.8649165,0.13261154,0.002467986,4.0648283e-06,16,17
54,1323,16,0.96,202,1,941,no_tags,system,0.33535987,0.65536875,0.009269629,1.7021811e-06,16,18
55,19,50005,0.43,4,1,942,no_tags,system,6.7932197e-06,0.9999896,3.5168223e-06,1.3522063e-12,16,19
56,12,3173,0.54,-,1,943,no_tags,system,0.0002928468,0.8827448,0.11696236,7.915467e-09,16,20
57,3218,12,0.79,06,1,944,no_tags,system,0.0010516176,0.9912674,0.0076810163,1.1194452e-09,16,21
58,198,2167,0.57,"
",1,945,no_tags,system,0.000115163406,0.99987507,9.828533e-06,1.5413606e-08,16,22
59,6576,3521,0.59,Current,1,946,no_tags,system,1.4950988e-06,0.99999654,1.8562531e-06,1.6546505e-08,16,23
60,3521,25,0.97, date,1,947,no_tags,system,0.00013772538,0.9997334,0.00012885757,1.0755439e-08,16,24
61,25,220,0.92,:,1,948,no_tags,system,1.3786642e-05,0.99998486,1.323821e-06,3.4713723e-09,16,25
62,220,23,0.11, ,1,949,no_tags,system,0.45706174,0.5123862,0.030544301,7.699617e-06,16,26
63,1323,18,0.28,202,1,950,no_tags,system,0.8554111,0.14385967,0.00072795036,1.1841722e-06,16,27
64,20,30,0.5,5,1,951,no_tags,system,0.00042307962,0.9983462,0.001230733,1.0735683e-08,16,28
65,12,5310,0.24,-,1,952,no_tags,system,5.4452503e-06,0.9999893,5.2744567e-06,2.454194e-13,16,29
66,702,30,0.56,10,1,953,no_tags,system,2.1605053e-06,0.99910825,0.00088954053,1.7064496e-11,16,30
67,12,899,0.25,-,1,954,no_tags,system,0.7641576,0.23519076,0.0006514716,8.659835e-08,16,31
68,2290,220,0.33,01,1,955,no_tags,system,5.4981363e-05,0.9998877,5.734254e-05,6.096608e-10,16,32
69,279,2167,0.9,"

",1,956,no_tags,system,7.7934255e-06,0.9999789,1.3360186e-05,3.1922247e-09,16,33
70,30377,289,0.99,Reason,1,957,no_tags,system,5.631436e-05,0.9999238,1.9191266e-05,6.8489254e-07,16,34
71,289,10331,0.44,ing,1,958,no_tags,system,0.0021578828,0.9114672,0.08637461,3.5076667e-07,16,35
72,25,623,0.38,:,1,959,no_tags,system,0.5372014,0.42368785,0.03911047,2.52368e-07,16,36
73,14093,30,0.41, medium,1,960,no_tags,system,0.00023171374,0.85351986,0.14624593,2.5050933e-06,16,37
74,198,2167,0.89,"
",1,961,no_tags,system,0.00017585143,0.06816196,0.9316573,4.833989e-06,16,38
75,2,55556,0.18,#,1,962,no_tags,system,0.00036303594,0.9967518,0.002794369,9.091648e-05,16,39
76,13888,5310,0.41, Valid,1,963,no_tags,system,0.00026788242,0.9953738,0.004358245,4.4758185e-08,16,40
77,18403,25,0.36, channels,1,964,no_tags,system,0.00016232277,0.98699874,0.012811257,2.7653501e-05,16,41
78,25,723,0.48,:,1,965,no_tags,system,0.005144899,0.98718214,0.0061296145,0.0015433027,16,42
79,8450,11,0.74, analysis,1,966,no_tags,system,0.0038020865,0.91702276,0.07860039,0.0005747769,16,43
80,11,4733,0.32,",",1,967,no_tags,system,0.0010085359,0.9929147,0.006073549,3.2412947e-06,16,44
81,49159,11,0.42, commentary,1,968,no_tags,system,0.016015489,0.14521147,0.838541,0.0002321494,16,45
82,11,5178,0.18,",",1,969,no_tags,system,0.009033692,0.9901337,0.0008322826,3.986258e-07,16,46
83,1721,364,0.55, final,1,970,no_tags,system,0.012735761,0.029874183,0.95414466,0.0032454454,16,47
84,13,1416,0.63,.,1,971,no_tags,system,0.025709426,0.3382667,0.63589746,0.00012644545,16,48
85,21030,485,0.34, Channel,1,972,no_tags,system,0.0064012483,0.9934248,0.00017370288,1.9775995e-07,16,49
86,2804,485,0.37, must,1,973,no_tags,system,0.00029465,0.99969804,7.413012e-06,2.964574e-09,16,50
87,413,1606,0.07, be,1,974,no_tags,system,2.65133e-07,0.9994924,0.0005073552,2.8668487e-10,16,51
88,7360,485,0.3, included,1,975,no_tags,system,5.673533e-05,0.99973255,0.00020973594,9.587698e-07,16,52
89,395,57927,0.34, for,1,976,no_tags,system,0.00017016583,0.9997745,5.5311444e-05,5.752884e-09,16,53
90,1753,485,0.21, every,1,977,no_tags,system,0.00600124,0.9937097,0.00028894245,1.7494423e-07,16,54
91,3176,485,0.23, message,1,978,no_tags,system,0.004144426,0.93770045,0.058078818,7.636584e-05,16,55
93,12194,0,0.48,Hi,1,980,no_tags,user,1.9268939e-05,0.99998033,3.3809428e-07,9.858014e-13,16,56
94,0,623,0.16,!,1,981,no_tags,user,0.00012749317,0.9996152,0.0002572823,2.9019392e-10,16,57
95,5477,2360,0.15, I'm,1,982,no_tags,user,3.6382103e-06,0.9999958,4.822478e-07,9.726332e-12,16,58
96,7524,316,0.1, learning,1,983,no_tags,user,4.444925e-05,0.9999175,3.800644e-05,5.6805412e-08,16,59
97,1495,316,0.51, how,1,984,no_tags,user,5.121373e-05,0.99954176,0.00040684317,2.078668e-07,16,60
98,316,30,0.08, to,1,985,no_tags,user,0.004915235,0.9799413,0.015139844,3.59973e-06,16,61
99,13727,30,0.25, garden,1,986,no_tags,user,1.3824242e-05,0.99914217,0.00084358116,3.3217043e-07,16,62
100,326,357,0.04, and,1,987,no_tags,user,5.9324548e-06,0.99985874,0.00013526023,1.2884754e-08,16,63
101,3839,30,0.09, grow,1,988,no_tags,user,4.1593353e-06,0.9999701,2.57011e-05,1.5981833e-10,16,64
102,13940,30,0.16, plants,1,989,no_tags,user,8.321575e-06,0.9999714,2.0253512e-05,5.3306675e-09,16,65
103,13,623,0.14,.,1,990,no_tags,user,2.7205422e-07,0.9999994,3.2196573e-07,1.2128207e-11,16,66
104,730,495,0.18, In,1,991,no_tags,user,1.3225614e-05,0.99998605,6.6598625e-07,6.4034e-13,16,67
105,261,6240,0.09, a,1,992,no_tags,user,5.183144e-06,0.9999261,6.8745605e-05,1.5814124e-09,16,68
106,3120,5310,0.1, few,1,993,no_tags,user,2.3597764e-07,0.99999845,1.2718591e-06,2.470024e-09,16,69
107,40536,30,0.2, sentences,1,994,no_tags,user,1.4227662e-06,0.99999833,2.9621464e-07,6.310028e-12,16,70
108,11,495,0.15,",",1,995,no_tags,user,3.5762736e-07,0.9999995,6.485143e-08,3.576339e-14,16,71
109,665,581,0.36, can,1,996,no_tags,user,2.7310966e-07,0.9999994,3.6412308e-07,1.6498616e-12,16,72
110,481,30,0.51, you,1,997,no_tags,user,2.3507097e-07,0.998896,0.0011037695,4.842241e-10,16,73
111,4843,30,0.23, please,1,998,no_tags,user,1.1895182e-07,0.9999994,4.9722337e-07,4.62525e-10,16,74
112,5485,1373,0.26, tell,1,999,no_tags,user,4.4559215e-08,1.0,1.5994923e-08,1.4577332e-11,16,75
113,668,30,0.42, me,1,1000,no_tags,user,4.4286415e-05,0.999166,0.00078917644,4.673283e-07,16,76
114,1495,316,0.14, how,1,1001,no_tags,user,3.4922664e-07,0.9999994,1.7941672e-07,2.3028653e-10,16,77
115,316,6240,0.17, to,1,1002,no_tags,user,2.3213665e-06,0.99990153,9.622875e-05,1.972404e-08,16,78
116,3839,30,0.09, grow,1,1003,no_tags,user,1.5582259e-07,0.9999975,2.365291e-06,7.680198e-09,16,79
117,55866,30,0.35, tomatoes,1,1004,no_tags,user,5.115672e-07,0.9999995,5.3788337e-08,7.836878e-09,16,80
118,30,86019,0.3,?,1,1005,no_tags,user,1.1745392e-05,0.99945015,0.00053757173,5.1129587e-07,16,81
119,3253,30,0.16, How,1,1006,no_tags,user,2.0681906e-05,0.99990726,7.203888e-05,2.907281e-10,16,82
120,2009,30,0.49, much,1,1007,no_tags,user,3.024445e-07,0.99999785,1.699816e-06,1.3518726e-07,16,83
121,3411,30,0.67, water,1,1008,no_tags,user,8.546406e-08,0.9999994,4.171687e-07,6.6431625e-08,16,84
122,326,3411,0.22, and,1,1009,no_tags,user,2.2640299e-05,0.99996734,9.914755e-06,1.0691848e-07,16,85
123,4207,30,0.52, light,1,1010,no_tags,user,2.566248e-06,0.9999907,6.514001e-06,1.0590513e-07,16,86
124,2226,30,0.22, does,1,1011,no_tags,user,1.5646327e-07,0.9999999,9.760115e-09,1.3890559e-08,16,87
125,480,11,0.13, it,1,1012,no_tags,user,2.8158762e-05,0.99991846,5.3446638e-05,1.3411505e-08,16,88
126,1309,30,0.93, need,1,1013,no_tags,user,3.6085064e-09,1.0,1.4321794e-08,3.6684722e-09,16,89
127,30,279,0.26,?,1,1014,no_tags,user,4.226547e-07,0.99999416,5.3328404e-06,1.3746652e-08,16,90
128,4614,30,0.24, What,1,1015,no_tags,user,8.4444804e-07,0.99996984,2.9182596e-05,1.538576e-07,16,91
129,3675,328,0.97, kind,1,1016,no_tags,user,1.1867735e-05,0.99997234,1.5793516e-05,3.509953e-08,16,92
130,328,30,0.35, of,1,1017,no_tags,user,9.274996e-06,0.9999511,2.0215877e-05,1.9275984e-05,16,93
131,92224,30,0.3, fertilizer,1,1018,no_tags,user,2.462289e-05,0.9996867,0.00013722705,0.00015137445,16,94
132,30,5178,0.12,?,1,1019,no_tags,user,8.972344e-06,0.9998323,0.000121121695,3.7712816e-05,16,95
133,8281,1273,0.12, Any,1,1020,no_tags,user,2.8292348e-07,0.99998415,1.5240498e-05,3.5367222e-07,16,96
134,1273,30,0.16, other,1,1021,no_tags,user,4.1527034e-08,0.99999654,3.3067251e-06,7.50453e-08,16,97
135,3378,30,0.12, important,1,1022,no_tags,user,1.9051729e-08,0.99999976,1.887055e-07,6.1044353e-10,16,98
136,9858,30,0.84, tips,1,1023,no_tags,user,1.2440138e-06,0.9997507,0.000246191,1.8523153e-06,16,99
138,976,1825,0.99,The,1,1025,no_tags,cot,5.887392e-08,0.0002140087,0.99978596,4.8447435e-10,16,100
139,1825,25,0.48, user,1,1026,no_tags,cot,7.85728e-09,0.00018500192,0.9998149,1.6630888e-07,16,101
140,10648,261,0.7, wants,1,1027,no_tags,cot,2.9752392e-10,1.0115646e-05,0.99998987,9.641761e-10,16,102
141,261,82463,0.35, a,1,1028,no_tags,cot,1.8268553e-07,0.0032981168,0.9967014,2.0297084e-07,16,103
