role,pred,count,model,layer_ix,role_space
assistant,tool,504,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,user,17,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,assistant,1054,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,cot,6585,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,system,654,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,tool,2440,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,user,604,gptoss-20b,14,"system,user,cot,assistant,tool"
system,assistant,247,gptoss-20b,14,"system,user,cot,assistant,tool"
system,cot,335,gptoss-20b,14,"system,user,cot,assistant,tool"
system,system,7326,gptoss-20b,14,"system,user,cot,assistant,tool"
system,tool,1843,gptoss-20b,14,"system,user,cot,assistant,tool"
system,user,1586,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,assistant,371,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,cot,929,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,system,1554,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,tool,7450,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,user,1033,gptoss-20b,14,"system,user,cot,assistant,tool"
user,assistant,26,gptoss-20b,14,"system,user,cot,assistant,tool"
user,cot,94,gptoss-20b,14,"system,user,cot,assistant,tool"
user,system,1420,gptoss-20b,14,"system,user,cot,assistant,tool"
user,tool,805,gptoss-20b,14,"system,user,cot,assistant,tool"
user,user,8992,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,assistant,10538,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,cot,520,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,system,34,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,tool,245,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,assistant,818,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,cot,7599,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,system,278,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,tool,2509,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,user,133,gptoss-20b,15,"system,user,cot,assistant,tool"
system,assistant,107,gptoss-20b,15,"system,user,cot,assistant,tool"
system,cot,145,gptoss-20b,15,"system,user,cot,assistant,tool"
system,system,8779,gptoss-20b,15,"system,user,cot,assistant,tool"
system,tool,1519,gptoss-20b,15,"system,user,cot,assistant,tool"
system,user,787,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,assistant,257,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,cot,761,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,system,1101,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,tool,8989,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,user,229,gptoss-20b,15,"system,user,cot,assistant,tool"
user,assistant,4,gptoss-20b,15,"system,user,cot,assistant,tool"
user,cot,36,gptoss-20b,15,"system,user,cot,assistant,tool"
user,system,891,gptoss-20b,15,"system,user,cot,assistant,tool"
user,tool,315,gptoss-20b,15,"system,user,cot,assistant,tool"
user,user,10091,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,assistant,10617,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,cot,506,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,system,47,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,tool,166,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,user,1,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,assistant,1001,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,cot,7300,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,system,523,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,tool,2139,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,user,374,gptoss-20b,16,"system,user,cot,assistant,tool"
system,assistant,122,gptoss-20b,16,"system,user,cot,assistant,tool"
system,cot,199,gptoss-20b,16,"system,user,cot,assistant,tool"
system,system,8766,gptoss-20b,16,"system,user,cot,assistant,tool"
system,tool,1360,gptoss-20b,16,"system,user,cot,assistant,tool"
system,user,890,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,assistant,314,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,cot,966,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,system,1354,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,tool,8284,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,user,419,gptoss-20b,16,"system,user,cot,assistant,tool"
user,assistant,8,gptoss-20b,16,"system,user,cot,assistant,tool"
user,cot,30,gptoss-20b,16,"system,user,cot,assistant,tool"
user,system,824,gptoss-20b,16,"system,user,cot,assistant,tool"
user,tool,174,gptoss-20b,16,"system,user,cot,assistant,tool"
user,user,10301,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,assistant,10506,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,cot,543,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,system,44,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,tool,244,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,assistant,1078,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,cot,7211,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,system,576,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,tool,2120,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,user,352,gptoss-20b,17,"system,user,cot,assistant,tool"
system,assistant,149,gptoss-20b,17,"system,user,cot,assistant,tool"
system,cot,190,gptoss-20b,17,"system,user,cot,assistant,tool"
system,system,8654,gptoss-20b,17,"system,user,cot,assistant,tool"
system,tool,1514,gptoss-20b,17,"system,user,cot,assistant,tool"
system,user,830,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,assistant,308,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,cot,965,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,system,1453,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,tool,8271,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,user,340,gptoss-20b,17,"system,user,cot,assistant,tool"
user,assistant,8,gptoss-20b,17,"system,user,cot,assistant,tool"
user,cot,29,gptoss-20b,17,"system,user,cot,assistant,tool"
user,system,809,gptoss-20b,17,"system,user,cot,assistant,tool"
user,tool,157,gptoss-20b,17,"system,user,cot,assistant,tool"
user,user,10334,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,assistant,10384,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,cot,521,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,system,93,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,tool,338,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,user,1,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,assistant,1077,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,cot,7118,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,system,518,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,tool,2221,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,user,403,gptoss-20b,18,"system,user,cot,assistant,tool"
system,assistant,123,gptoss-20b,18,"system,user,cot,assistant,tool"
system,cot,181,gptoss-20b,18,"system,user,cot,assistant,tool"
system,system,8375,gptoss-20b,18,"system,user,cot,assistant,tool"
system,tool,1748,gptoss-20b,18,"system,user,cot,assistant,tool"
system,user,910,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,assistant,348,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,cot,1020,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,system,1406,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,tool,8208,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,user,355,gptoss-20b,18,"system,user,cot,assistant,tool"
user,assistant,6,gptoss-20b,18,"system,user,cot,assistant,tool"
user,cot,21,gptoss-20b,18,"system,user,cot,assistant,tool"
user,system,760,gptoss-20b,18,"system,user,cot,assistant,tool"
user,tool,125,gptoss-20b,18,"system,user,cot,assistant,tool"
user,user,10425,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,assistant,10291,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,cot,561,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,system,86,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,tool,396,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,user,3,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,assistant,1200,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,cot,6725,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,system,694,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,tool,2244,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,user,474,gptoss-20b,19,"system,user,cot,assistant,tool"
system,assistant,120,gptoss-20b,19,"system,user,cot,assistant,tool"
system,cot,254,gptoss-20b,19,"system,user,cot,assistant,tool"
system,system,8151,gptoss-20b,19,"system,user,cot,assistant,tool"
system,tool,1932,gptoss-20b,19,"system,user,cot,assistant,tool"
system,user,880,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,assistant,297,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,cot,1189,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,system,1654,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,tool,7702,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,user,495,gptoss-20b,19,"system,user,cot,assistant,tool"
user,assistant,7,gptoss-20b,19,"system,user,cot,assistant,tool"
user,cot,29,gptoss-20b,19,"system,user,cot,assistant,tool"
user,system,774,gptoss-20b,19,"system,user,cot,assistant,tool"
user,tool,208,gptoss-20b,19,"system,user,cot,assistant,tool"
user,user,10319,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,assistant,9933,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,cot,768,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,system,140,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,tool,489,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,user,7,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,assistant,1311,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,cot,6514,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,system,822,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,tool,2133,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,user,557,gptoss-20b,20,"system,user,cot,assistant,tool"
system,assistant,189,gptoss-20b,20,"system,user,cot,assistant,tool"
system,cot,344,gptoss-20b,20,"system,user,cot,assistant,tool"
system,system,7656,gptoss-20b,20,"system,user,cot,assistant,tool"
system,tool,2186,gptoss-20b,20,"system,user,cot,assistant,tool"
system,user,962,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,assistant,384,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,cot,1381,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,system,1672,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,tool,7297,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,user,603,gptoss-20b,20,"system,user,cot,assistant,tool"
user,assistant,10,gptoss-20b,20,"system,user,cot,assistant,tool"
user,cot,41,gptoss-20b,20,"system,user,cot,assistant,tool"
user,system,827,gptoss-20b,20,"system,user,cot,assistant,tool"
user,tool,261,gptoss-20b,20,"system,user,cot,assistant,tool"
user,user,10198,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,assistant,10019,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,cot,713,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,system,134,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,tool,463,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,user,8,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,assistant,1073,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,cot,6835,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,system,842,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,tool,2033,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,user,554,gptoss-20b,21,"system,user,cot,assistant,tool"
system,assistant,158,gptoss-20b,21,"system,user,cot,assistant,tool"
system,cot,528,gptoss-20b,21,"system,user,cot,assistant,tool"
system,system,7722,gptoss-20b,21,"system,user,cot,assistant,tool"
system,tool,1907,gptoss-20b,21,"system,user,cot,assistant,tool"
system,user,1022,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,assistant,286,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,cot,1230,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,system,1278,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,tool,8029,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,user,514,gptoss-20b,21,"system,user,cot,assistant,tool"
user,assistant,12,gptoss-20b,21,"system,user,cot,assistant,tool"
user,cot,57,gptoss-20b,21,"system,user,cot,assistant,tool"
user,system,959,gptoss-20b,21,"system,user,cot,assistant,tool"
user,tool,291,gptoss-20b,21,"system,user,cot,assistant,tool"
user,user,10018,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,assistant,9926,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,cot,647,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,system,235,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,tool,502,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,user,27,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,assistant,1133,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,cot,6650,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,system,876,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,tool,1994,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,user,684,gptoss-20b,22,"system,user,cot,assistant,tool"
system,assistant,233,gptoss-20b,22,"system,user,cot,assistant,tool"
system,cot,585,gptoss-20b,22,"system,user,cot,assistant,tool"
system,system,7430,gptoss-20b,22,"system,user,cot,assistant,tool"
system,tool,1963,gptoss-20b,22,"system,user,cot,assistant,tool"
system,user,1126,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,assistant,331,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,cot,1364,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,system,1254,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,tool,7765,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,user,623,gptoss-20b,22,"system,user,cot,assistant,tool"
user,assistant,17,gptoss-20b,22,"system,user,cot,assistant,tool"
user,cot,38,gptoss-20b,22,"system,user,cot,assistant,tool"
user,system,1041,gptoss-20b,22,"system,user,cot,assistant,tool"
user,tool,260,gptoss-20b,22,"system,user,cot,assistant,tool"
user,user,9981,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,assistant,10396,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,cot,397,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,system,167,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,tool,366,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,user,11,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,assistant,751,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,cot,7607,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,system,744,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,tool,1965,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,user,270,gptoss-20b,23,"system,user,cot,assistant,tool"
system,assistant,151,gptoss-20b,23,"system,user,cot,assistant,tool"
system,cot,733,gptoss-20b,23,"system,user,cot,assistant,tool"
system,system,8263,gptoss-20b,23,"system,user,cot,assistant,tool"
system,tool,1584,gptoss-20b,23,"system,user,cot,assistant,tool"
system,user,606,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,assistant,181,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,cot,1472,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,system,910,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,tool,8492,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,user,282,gptoss-20b,23,"system,user,cot,assistant,tool"
user,assistant,5,gptoss-20b,23,"system,user,cot,assistant,tool"
user,cot,36,gptoss-20b,23,"system,user,cot,assistant,tool"
user,system,628,gptoss-20b,23,"system,user,cot,assistant,tool"
user,tool,120,gptoss-20b,23,"system,user,cot,assistant,tool"
user,user,10548,gptoss-20b,23,"system,user,cot,assistant,tool"
