role,pred,count,model,layer_ix,role_space
user,tool,877,gptoss-20b,13,"system,user,cot,assistant,tool"
user,user,9720,gptoss-20b,13,"system,user,cot,assistant,tool"
assistant,assistant,12716,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,cot,1634,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,system,124,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,tool,316,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,user,3,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,assistant,708,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,cot,7235,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,system,1328,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,tool,3994,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,user,500,gptoss-20b,14,"system,user,cot,assistant,tool"
system,assistant,197,gptoss-20b,14,"system,user,cot,assistant,tool"
system,cot,1321,gptoss-20b,14,"system,user,cot,assistant,tool"
system,system,4755,gptoss-20b,14,"system,user,cot,assistant,tool"
system,tool,1268,gptoss-20b,14,"system,user,cot,assistant,tool"
system,user,1873,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,assistant,311,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,cot,3668,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,system,3188,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,tool,8005,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,user,1737,gptoss-20b,14,"system,user,cot,assistant,tool"
user,assistant,30,gptoss-20b,14,"system,user,cot,assistant,tool"
user,cot,263,gptoss-20b,14,"system,user,cot,assistant,tool"
user,system,1242,gptoss-20b,14,"system,user,cot,assistant,tool"
user,tool,825,gptoss-20b,14,"system,user,cot,assistant,tool"
user,user,10486,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,assistant,13174,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,cot,1320,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,system,28,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,tool,269,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,user,2,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,assistant,574,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,cot,8120,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,system,675,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,tool,4267,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,user,129,gptoss-20b,15,"system,user,cot,assistant,tool"
system,assistant,87,gptoss-20b,15,"system,user,cot,assistant,tool"
system,cot,966,gptoss-20b,15,"system,user,cot,assistant,tool"
system,system,6407,gptoss-20b,15,"system,user,cot,assistant,tool"
system,tool,736,gptoss-20b,15,"system,user,cot,assistant,tool"
system,user,1218,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,assistant,363,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,cot,3771,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,system,2411,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,tool,9824,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,user,540,gptoss-20b,15,"system,user,cot,assistant,tool"
user,assistant,12,gptoss-20b,15,"system,user,cot,assistant,tool"
user,cot,148,gptoss-20b,15,"system,user,cot,assistant,tool"
user,system,802,gptoss-20b,15,"system,user,cot,assistant,tool"
user,tool,270,gptoss-20b,15,"system,user,cot,assistant,tool"
user,user,11614,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,assistant,13342,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,cot,1259,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,system,23,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,tool,169,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,assistant,581,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,cot,8211,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,system,680,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,tool,4203,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,user,90,gptoss-20b,16,"system,user,cot,assistant,tool"
system,assistant,96,gptoss-20b,16,"system,user,cot,assistant,tool"
system,cot,1057,gptoss-20b,16,"system,user,cot,assistant,tool"
system,system,6363,gptoss-20b,16,"system,user,cot,assistant,tool"
system,tool,790,gptoss-20b,16,"system,user,cot,assistant,tool"
system,user,1108,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,assistant,457,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,cot,3871,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,system,2726,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,tool,9235,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,user,620,gptoss-20b,16,"system,user,cot,assistant,tool"
user,assistant,6,gptoss-20b,16,"system,user,cot,assistant,tool"
user,cot,77,gptoss-20b,16,"system,user,cot,assistant,tool"
user,system,611,gptoss-20b,16,"system,user,cot,assistant,tool"
user,tool,224,gptoss-20b,16,"system,user,cot,assistant,tool"
user,user,11928,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,assistant,13223,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,cot,1288,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,system,32,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,tool,249,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,user,1,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,assistant,862,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,cot,7591,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,system,844,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,tool,4307,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,user,161,gptoss-20b,17,"system,user,cot,assistant,tool"
system,assistant,120,gptoss-20b,17,"system,user,cot,assistant,tool"
system,cot,972,gptoss-20b,17,"system,user,cot,assistant,tool"
system,system,6118,gptoss-20b,17,"system,user,cot,assistant,tool"
system,tool,993,gptoss-20b,17,"system,user,cot,assistant,tool"
system,user,1211,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,assistant,443,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,cot,3577,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,system,2880,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,tool,9410,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,user,599,gptoss-20b,17,"system,user,cot,assistant,tool"
user,assistant,5,gptoss-20b,17,"system,user,cot,assistant,tool"
user,cot,79,gptoss-20b,17,"system,user,cot,assistant,tool"
user,system,660,gptoss-20b,17,"system,user,cot,assistant,tool"
user,tool,254,gptoss-20b,17,"system,user,cot,assistant,tool"
user,user,11848,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,assistant,13148,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,cot,1362,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,system,28,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,tool,254,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,user,1,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,assistant,899,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,cot,7481,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,system,829,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,tool,4401,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,user,155,gptoss-20b,18,"system,user,cot,assistant,tool"
system,assistant,146,gptoss-20b,18,"system,user,cot,assistant,tool"
system,cot,878,gptoss-20b,18,"system,user,cot,assistant,tool"
system,system,6205,gptoss-20b,18,"system,user,cot,assistant,tool"
system,tool,861,gptoss-20b,18,"system,user,cot,assistant,tool"
system,user,1324,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,assistant,644,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,cot,3539,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,system,2806,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,tool,9371,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,user,549,gptoss-20b,18,"system,user,cot,assistant,tool"
user,cot,64,gptoss-20b,18,"system,user,cot,assistant,tool"
user,system,679,gptoss-20b,18,"system,user,cot,assistant,tool"
user,tool,239,gptoss-20b,18,"system,user,cot,assistant,tool"
user,user,11864,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,assistant,13062,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,cot,1426,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,system,41,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,tool,260,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,user,4,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,assistant,1009,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,cot,7136,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,system,913,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,tool,4498,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,user,209,gptoss-20b,19,"system,user,cot,assistant,tool"
system,assistant,190,gptoss-20b,19,"system,user,cot,assistant,tool"
system,cot,880,gptoss-20b,19,"system,user,cot,assistant,tool"
system,system,5988,gptoss-20b,19,"system,user,cot,assistant,tool"
system,tool,1042,gptoss-20b,19,"system,user,cot,assistant,tool"
system,user,1314,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,assistant,732,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,cot,3763,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,system,3002,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,tool,8576,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,user,836,gptoss-20b,19,"system,user,cot,assistant,tool"
user,assistant,3,gptoss-20b,19,"system,user,cot,assistant,tool"
user,cot,90,gptoss-20b,19,"system,user,cot,assistant,tool"
user,system,725,gptoss-20b,19,"system,user,cot,assistant,tool"
user,tool,307,gptoss-20b,19,"system,user,cot,assistant,tool"
user,user,11721,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,assistant,12886,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,cot,1555,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,system,87,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,tool,261,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,user,4,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,assistant,1196,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,cot,6927,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,system,1202,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,tool,4163,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,user,277,gptoss-20b,20,"system,user,cot,assistant,tool"
system,assistant,247,gptoss-20b,20,"system,user,cot,assistant,tool"
system,cot,869,gptoss-20b,20,"system,user,cot,assistant,tool"
system,system,5655,gptoss-20b,20,"system,user,cot,assistant,tool"
system,tool,1190,gptoss-20b,20,"system,user,cot,assistant,tool"
system,user,1453,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,assistant,915,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,cot,3950,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,system,3143,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,tool,7940,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,user,961,gptoss-20b,20,"system,user,cot,assistant,tool"
user,assistant,3,gptoss-20b,20,"system,user,cot,assistant,tool"
user,cot,108,gptoss-20b,20,"system,user,cot,assistant,tool"
user,system,659,gptoss-20b,20,"system,user,cot,assistant,tool"
user,tool,313,gptoss-20b,20,"system,user,cot,assistant,tool"
user,user,11763,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,assistant,13371,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,cot,1058,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,system,83,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,tool,260,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,user,21,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,assistant,1353,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,cot,7085,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,system,1084,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,tool,3874,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,user,369,gptoss-20b,21,"system,user,cot,assistant,tool"
system,assistant,277,gptoss-20b,21,"system,user,cot,assistant,tool"
system,cot,884,gptoss-20b,21,"system,user,cot,assistant,tool"
system,system,5862,gptoss-20b,21,"system,user,cot,assistant,tool"
system,tool,1206,gptoss-20b,21,"system,user,cot,assistant,tool"
system,user,1185,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,assistant,799,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,cot,3845,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,system,2886,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,tool,8394,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,user,985,gptoss-20b,21,"system,user,cot,assistant,tool"
user,assistant,8,gptoss-20b,21,"system,user,cot,assistant,tool"
user,cot,131,gptoss-20b,21,"system,user,cot,assistant,tool"
user,system,642,gptoss-20b,21,"system,user,cot,assistant,tool"
user,tool,268,gptoss-20b,21,"system,user,cot,assistant,tool"
user,user,11797,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,assistant,13109,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,cot,1197,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,system,143,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,tool,285,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,user,59,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,assistant,1211,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,cot,7114,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,system,1221,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,tool,3885,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,user,334,gptoss-20b,22,"system,user,cot,assistant,tool"
system,assistant,406,gptoss-20b,22,"system,user,cot,assistant,tool"
system,cot,825,gptoss-20b,22,"system,user,cot,assistant,tool"
system,system,5703,gptoss-20b,22,"system,user,cot,assistant,tool"
system,tool,1193,gptoss-20b,22,"system,user,cot,assistant,tool"
system,user,1287,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,assistant,877,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,cot,3733,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,system,3144,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,tool,8093,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,user,1062,gptoss-20b,22,"system,user,cot,assistant,tool"
user,assistant,10,gptoss-20b,22,"system,user,cot,assistant,tool"
user,cot,148,gptoss-20b,22,"system,user,cot,assistant,tool"
user,system,766,gptoss-20b,22,"system,user,cot,assistant,tool"
user,tool,273,gptoss-20b,22,"system,user,cot,assistant,tool"
user,user,11649,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,assistant,13685,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,cot,806,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,system,90,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,tool,192,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,user,20,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,assistant,886,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,cot,7762,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,system,730,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,tool,4211,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,user,176,gptoss-20b,23,"system,user,cot,assistant,tool"
system,assistant,507,gptoss-20b,23,"system,user,cot,assistant,tool"
system,cot,708,gptoss-20b,23,"system,user,cot,assistant,tool"
system,system,6750,gptoss-20b,23,"system,user,cot,assistant,tool"
system,tool,808,gptoss-20b,23,"system,user,cot,assistant,tool"
system,user,641,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,assistant,703,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,cot,4084,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,system,2114,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,tool,9325,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,user,683,gptoss-20b,23,"system,user,cot,assistant,tool"
user,assistant,3,gptoss-20b,23,"system,user,cot,assistant,tool"
user,cot,94,gptoss-20b,23,"system,user,cot,assistant,tool"
user,system,440,gptoss-20b,23,"system,user,cot,assistant,tool"
user,tool,145,gptoss-20b,23,"system,user,cot,assistant,tool"
user,user,12164,gptoss-20b,23,"system,user,cot,assistant,tool"
