prompt_ix,base_sequence_ix,passage_ix,source,role,target_sha256,target_tokens,target_start_token_ix,rendered_tokens,filler_tokens,decoded_target_tokens_match
1042,208,208,dolma3,tool,b0ac542f5767f0088863b428ede5ea74eddacdbc8c4d2f52e079e3f43137a058,1024,5,1033,0,True
1043,208,208,dolma3,cot,b0ac542f5767f0088863b428ede5ea74eddacdbc8c4d2f52e079e3f43137a058,1024,5,1034,0,True
1044,208,208,dolma3,assistant,b0ac542f5767f0088863b428ede5ea74eddacdbc8c4d2f52e079e3f43137a058,1024,7,1033,0,True
1045,209,209,dolma3,system,a86d550e8ee98bfaa4c5712217f1658c8540b41d393b4cc23a1d1f16aa004eb6,378,5,385,2,False
1046,209,209,dolma3,user,a86d550e8ee98bfaa4c5712217f1658c8540b41d393b4cc23a1d1f16aa004eb6,378,5,385,2,False
1047,209,209,dolma3,tool,a86d550e8ee98bfaa4c5712217f1658c8540b41d393b4cc23a1d1f16aa004eb6,378,7,388,2,False
1048,209,209,dolma3,cot,a86d550e8ee98bfaa4c5712217f1658c8540b41d393b4cc23a1d1f16aa004eb6,378,7,389,2,False
1049,209,209,dolma3,assistant,a86d550e8ee98bfaa4c5712217f1658c8540b41d393b4cc23a1d1f16aa004eb6,378,10,390,2,False
1050,210,210,dolma3,system,698740b9916581a134555c13314b1f01eadebd16732e71016495e680492ab159,193,56,251,53,False
1051,210,210,dolma3,user,698740b9916581a134555c13314b1f01eadebd16732e71016495e680492ab159,193,56,251,53,False
1052,210,210,dolma3,tool,698740b9916581a134555c13314b1f01eadebd16732e71016495e680492ab159,193,58,254,53,False
1053,210,210,dolma3,cot,698740b9916581a134555c13314b1f01eadebd16732e71016495e680492ab159,193,58,255,53,False
1054,210,210,dolma3,assistant,698740b9916581a134555c13314b1f01eadebd16732e71016495e680492ab159,193,61,256,53,False
1055,211,211,dolma3,system,db0284245781aace5bfcbd4b591b47f9ea4e925a2bace6a37a22406fb28c9144,1024,101,1127,98,True
1056,211,211,dolma3,user,db0284245781aace5bfcbd4b591b47f9ea4e925a2bace6a37a22406fb28c9144,1024,101,1127,98,True
1057,211,211,dolma3,tool,db0284245781aace5bfcbd4b591b47f9ea4e925a2bace6a37a22406fb28c9144,1024,103,1131,98,True
1058,211,211,dolma3,cot,db0284245781aace5bfcbd4b591b47f9ea4e925a2bace6a37a22406fb28c9144,1024,103,1132,98,True
1059,211,211,dolma3,assistant,db0284245781aace5bfcbd4b591b47f9ea4e925a2bace6a37a22406fb28c9144,1024,105,1131,98,True
1060,212,212,dolma3,system,abc05d3c8d5d801a93bd258b0ac5581508760dc0e49b1626cffc224ed38ff1a6,604,3,609,0,True
1061,212,212,dolma3,user,abc05d3c8d5d801a93bd258b0ac5581508760dc0e49b1626cffc224ed38ff1a6,604,3,609,0,True
1062,212,212,dolma3,tool,abc05d3c8d5d801a93bd258b0ac5581508760dc0e49b1626cffc224ed38ff1a6,604,5,613,0,True
1063,212,212,dolma3,cot,abc05d3c8d5d801a93bd258b0ac5581508760dc0e49b1626cffc224ed38ff1a6,604,5,614,0,True
1064,212,212,dolma3,assistant,abc05d3c8d5d801a93bd258b0ac5581508760dc0e49b1626cffc224ed38ff1a6,604,7,613,0,True
1065,213,213,dolma3,system,58d29accfc81aa2271dc8fb81b57f42db15c96679f203270a5a822014aab0310,203,12,217,9,False
1066,213,213,dolma3,user,58d29accfc81aa2271dc8fb81b57f42db15c96679f203270a5a822014aab0310,203,12,217,9,False
1067,213,213,dolma3,tool,58d29accfc81aa2271dc8fb81b57f42db15c96679f203270a5a822014aab0310,203,14,220,9,False
1068,213,213,dolma3,cot,58d29accfc81aa2271dc8fb81b57f42db15c96679f203270a5a822014aab0310,203,14,221,9,False
1069,213,213,dolma3,assistant,58d29accfc81aa2271dc8fb81b57f42db15c96679f203270a5a822014aab0310,203,17,222,9,False
1070,214,214,dolma3,system,10f589461f665c0f039139f6b77ff48f8f430f9b6bcd38b2313dfd157b976fa4,997,42,1041,39,True
1071,214,214,dolma3,user,10f589461f665c0f039139f6b77ff48f8f430f9b6bcd38b2313dfd157b976fa4,997,42,1041,39,True
1072,214,214,dolma3,tool,10f589461f665c0f039139f6b77ff48f8f430f9b6bcd38b2313dfd157b976fa4,997,44,1045,39,True
1073,214,214,dolma3,cot,10f589461f665c0f039139f6b77ff48f8f430f9b6bcd38b2313dfd157b976fa4,997,44,1046,39,True
1074,214,214,dolma3,assistant,10f589461f665c0f039139f6b77ff48f8f430f9b6bcd38b2313dfd157b976fa4,997,46,1045,39,True
1075,215,215,dolma3,system,c4405f5635f239880724648d737151cbbe9da291561502fd1974f6439a3a9905,1024,81,1107,78,False
1076,215,215,dolma3,user,c4405f5635f239880724648d737151cbbe9da291561502fd1974f6439a3a9905,1024,81,1107,78,False
1077,215,215,dolma3,tool,c4405f5635f239880724648d737151cbbe9da291561502fd1974f6439a3a9905,1024,83,1110,78,False
1078,215,215,dolma3,cot,c4405f5635f239880724648d737151cbbe9da291561502fd1974f6439a3a9905,1024,83,1111,78,False
1079,215,215,dolma3,assistant,c4405f5635f239880724648d737151cbbe9da291561502fd1974f6439a3a9905,1024,86,1112,78,False
1080,216,216,dolma3,system,0a59f76b3ef70cdc69f62d56c86d0b4b37acd10c3e623836cc2944b43f126f5f,1024,13,1039,10,True
1081,216,216,dolma3,user,0a59f76b3ef70cdc69f62d56c86d0b4b37acd10c3e623836cc2944b43f126f5f,1024,13,1039,10,True
1082,216,216,dolma3,tool,0a59f76b3ef70cdc69f62d56c86d0b4b37acd10c3e623836cc2944b43f126f5f,1024,15,1043,10,True
1083,216,216,dolma3,cot,0a59f76b3ef70cdc69f62d56c86d0b4b37acd10c3e623836cc2944b43f126f5f,1024,15,1044,10,True
1084,216,216,dolma3,assistant,0a59f76b3ef70cdc69f62d56c86d0b4b37acd10c3e623836cc2944b43f126f5f,1024,18,1044,10,True
1085,217,217,dolma3,system,585411564fa5b13a7ed1fc24b873d8cbeea96296eda5cefbd168174d5e366de4,251,31,284,28,True
1086,217,217,dolma3,user,585411564fa5b13a7ed1fc24b873d8cbeea96296eda5cefbd168174d5e366de4,251,31,284,28,True
1087,217,217,dolma3,tool,585411564fa5b13a7ed1fc24b873d8cbeea96296eda5cefbd168174d5e366de4,251,33,288,28,True
1088,217,217,dolma3,cot,585411564fa5b13a7ed1fc24b873d8cbeea96296eda5cefbd168174d5e366de4,251,33,289,28,True
1089,217,217,dolma3,assistant,585411564fa5b13a7ed1fc24b873d8cbeea96296eda5cefbd168174d5e366de4,251,36,289,28,True
1090,218,218,dolma3,system,0a417710ca97f89c48e29b7ffb197f8a4ed6eccaaaa6b4e4a59aee69e35fb1e2,1024,23,1049,20,True
1091,218,218,dolma3,user,0a417710ca97f89c48e29b7ffb197f8a4ed6eccaaaa6b4e4a59aee69e35fb1e2,1024,23,1049,20,True
1092,218,218,dolma3,tool,0a417710ca97f89c48e29b7ffb197f8a4ed6eccaaaa6b4e4a59aee69e35fb1e2,1024,25,1053,20,True
1093,218,218,dolma3,cot,0a417710ca97f89c48e29b7ffb197f8a4ed6eccaaaa6b4e4a59aee69e35fb1e2,1024,25,1054,20,True
1094,218,218,dolma3,assistant,0a417710ca97f89c48e29b7ffb197f8a4ed6eccaaaa6b4e4a59aee69e35fb1e2,1024,28,1054,20,True
1095,219,219,dolma3,system,0164708029098daf8bd1416733d5bdfbf34180e872637a3adc196b0519597efa,128,18,148,15,True
1096,219,219,dolma3,user,0164708029098daf8bd1416733d5bdfbf34180e872637a3adc196b0519597efa,128,18,148,15,True
1097,219,219,dolma3,tool,0164708029098daf8bd1416733d5bdfbf34180e872637a3adc196b0519597efa,128,20,152,15,True
1098,219,219,dolma3,cot,0164708029098daf8bd1416733d5bdfbf34180e872637a3adc196b0519597efa,128,20,153,15,True
1099,219,219,dolma3,assistant,0164708029098daf8bd1416733d5bdfbf34180e872637a3adc196b0519597efa,128,23,153,15,True
1100,220,220,dolma3,system,c758249d2c293011e0a0d9a97e1118276e457b1ec5b6099cd2695612ab887196,1024,11,1037,8,True
1101,220,220,dolma3,user,c758249d2c293011e0a0d9a97e1118276e457b1ec5b6099cd2695612ab887196,1024,11,1037,8,True
1102,220,220,dolma3,tool,c758249d2c293011e0a0d9a97e1118276e457b1ec5b6099cd2695612ab887196,1024,13,1041,8,True
1103,220,220,dolma3,cot,c758249d2c293011e0a0d9a97e1118276e457b1ec5b6099cd2695612ab887196,1024,13,1042,8,True
1104,220,220,dolma3,assistant,c758249d2c293011e0a0d9a97e1118276e457b1ec5b6099cd2695612ab887196,1024,15,1041,8,True
1105,221,221,dolma3,system,3515399feaf232743f2d3c0c4f155546446282d79369dfba4d5f4ceb943222d5,1024,6,1032,3,False
1106,221,221,dolma3,user,3515399feaf232743f2d3c0c4f155546446282d79369dfba4d5f4ceb943222d5,1024,6,1032,3,False
1107,221,221,dolma3,tool,3515399feaf232743f2d3c0c4f155546446282d79369dfba4d5f4ceb943222d5,1024,8,1035,3,False
1108,221,221,dolma3,cot,3515399feaf232743f2d3c0c4f155546446282d79369dfba4d5f4ceb943222d5,1024,8,1036,3,False
1109,221,221,dolma3,assistant,3515399feaf232743f2d3c0c4f155546446282d79369dfba4d5f4ceb943222d5,1024,11,1037,3,False
1110,222,222,dolma3,system,62edad41d0d4f4318fb3f55cdf289bd835d7b84611ada05039935bcd416b4419,1024,69,1095,67,False
1111,222,222,dolma3,user,62edad41d0d4f4318fb3f55cdf289bd835d7b84611ada05039935bcd416b4419,1024,69,1095,67,False
1112,222,222,dolma3,tool,62edad41d0d4f4318fb3f55cdf289bd835d7b84611ada05039935bcd416b4419,1024,71,1099,67,False
1113,222,222,dolma3,cot,62edad41d0d4f4318fb3f55cdf289bd835d7b84611ada05039935bcd416b4419,1024,71,1100,67,False
1114,222,222,dolma3,assistant,62edad41d0d4f4318fb3f55cdf289bd835d7b84611ada05039935bcd416b4419,1024,74,1100,67,False
1115,223,223,dolma3,system,3594f73a0b21a2dd3e08159e534960b242b6dbe1369d23416ceefee494b66875,743,85,830,83,False
1116,223,223,dolma3,user,3594f73a0b21a2dd3e08159e534960b242b6dbe1369d23416ceefee494b66875,743,85,830,83,False
1117,223,223,dolma3,tool,3594f73a0b21a2dd3e08159e534960b242b6dbe1369d23416ceefee494b66875,743,87,834,83,False
1118,223,223,dolma3,cot,3594f73a0b21a2dd3e08159e534960b242b6dbe1369d23416ceefee494b66875,743,87,835,83,False
1119,223,223,dolma3,assistant,3594f73a0b21a2dd3e08159e534960b242b6dbe1369d23416ceefee494b66875,743,90,835,83,False
1120,224,224,dolma3,system,d07c0f16f49026a85df8866334d4f92aa43b204bb1c0afceb8b2a275a571eaf8,1024,25,1051,22,True
1121,224,224,dolma3,user,d07c0f16f49026a85df8866334d4f92aa43b204bb1c0afceb8b2a275a571eaf8,1024,25,1051,22,True
1122,224,224,dolma3,tool,d07c0f16f49026a85df8866334d4f92aa43b204bb1c0afceb8b2a275a571eaf8,1024,27,1055,22,True
1123,224,224,dolma3,cot,d07c0f16f49026a85df8866334d4f92aa43b204bb1c0afceb8b2a275a571eaf8,1024,27,1056,22,True
1124,224,224,dolma3,assistant,d07c0f16f49026a85df8866334d4f92aa43b204bb1c0afceb8b2a275a571eaf8,1024,30,1056,22,True
1125,225,225,dolma3,system,7f2e84b9f52047a257c47b4698e1339a1c849ed84caebc1abede447bdc8dce3b,270,17,289,14,True
1126,225,225,dolma3,user,7f2e84b9f52047a257c47b4698e1339a1c849ed84caebc1abede447bdc8dce3b,270,17,289,14,True
1127,225,225,dolma3,tool,7f2e84b9f52047a257c47b4698e1339a1c849ed84caebc1abede447bdc8dce3b,270,19,293,14,True
1128,225,225,dolma3,cot,7f2e84b9f52047a257c47b4698e1339a1c849ed84caebc1abede447bdc8dce3b,270,19,294,14,True
1129,225,225,dolma3,assistant,7f2e84b9f52047a257c47b4698e1339a1c849ed84caebc1abede447bdc8dce3b,270,22,294,14,True
1130,226,226,dolma3,system,21d0b19c5dc733da870a7be93ff74199c60a6b77e17ebedd02c37bdde0d24042,670,3,675,0,True
1131,226,226,dolma3,user,21d0b19c5dc733da870a7be93ff74199c60a6b77e17ebedd02c37bdde0d24042,670,3,675,0,True
1132,226,226,dolma3,tool,21d0b19c5dc733da870a7be93ff74199c60a6b77e17ebedd02c37bdde0d24042,670,5,679,0,True
1133,226,226,dolma3,cot,21d0b19c5dc733da870a7be93ff74199c60a6b77e17ebedd02c37bdde0d24042,670,5,680,0,True
1134,226,226,dolma3,assistant,21d0b19c5dc733da870a7be93ff74199c60a6b77e17ebedd02c37bdde0d24042,670,7,679,0,True
1135,227,227,dolma3,system,36e45a614eeefbe84daf74535aa3481603119de50dfc9cd22640957003c630a1,185,12,199,9,False
1136,227,227,dolma3,user,36e45a614eeefbe84daf74535aa3481603119de50dfc9cd22640957003c630a1,185,12,199,9,False
1137,227,227,dolma3,tool,36e45a614eeefbe84daf74535aa3481603119de50dfc9cd22640957003c630a1,185,14,202,9,False
1138,227,227,dolma3,cot,36e45a614eeefbe84daf74535aa3481603119de50dfc9cd22640957003c630a1,185,14,203,9,False
1139,227,227,dolma3,assistant,36e45a614eeefbe84daf74535aa3481603119de50dfc9cd22640957003c630a1,185,17,204,9,False
1140,228,228,dolma3,system,72590fc93d2cb2f598de9d83260df5d8f6ca54e218fc928f53a898e09306d5a0,255,34,291,31,False
1141,228,228,dolma3,user,72590fc93d2cb2f598de9d83260df5d8f6ca54e218fc928f53a898e09306d5a0,255,34,291,31,False
1142,228,228,dolma3,tool,72590fc93d2cb2f598de9d83260df5d8f6ca54e218fc928f53a898e09306d5a0,255,36,294,31,False
1143,228,228,dolma3,cot,72590fc93d2cb2f598de9d83260df5d8f6ca54e218fc928f53a898e09306d5a0,255,36,295,31,False
1144,228,228,dolma3,assistant,72590fc93d2cb2f598de9d83260df5d8f6ca54e218fc928f53a898e09306d5a0,255,39,296,31,False
1145,229,229,dolma3,system,67caf46dbb672f00c8dfaaec4cf6c8bfead214000872ff94a4b07bf156f930df,899,3,904,0,True
1146,229,229,dolma3,user,67caf46dbb672f00c8dfaaec4cf6c8bfead214000872ff94a4b07bf156f930df,899,3,904,0,True
1147,229,229,dolma3,tool,67caf46dbb672f00c8dfaaec4cf6c8bfead214000872ff94a4b07bf156f930df,899,5,908,0,True
1148,229,229,dolma3,cot,67caf46dbb672f00c8dfaaec4cf6c8bfead214000872ff94a4b07bf156f930df,899,5,909,0,True
1149,229,229,dolma3,assistant,67caf46dbb672f00c8dfaaec4cf6c8bfead214000872ff94a4b07bf156f930df,899,7,908,0,True
1150,230,230,dolma3,system,6f52d96050eb2bd34600fbdbc0df943b61bb9134d652e64c8e37a9def8321408,1024,16,1042,13,True
1151,230,230,dolma3,user,6f52d96050eb2bd34600fbdbc0df943b61bb9134d652e64c8e37a9def8321408,1024,16,1042,13,True
1152,230,230,dolma3,tool,6f52d96050eb2bd34600fbdbc0df943b61bb9134d652e64c8e37a9def8321408,1024,18,1046,13,True
1153,230,230,dolma3,cot,6f52d96050eb2bd34600fbdbc0df943b61bb9134d652e64c8e37a9def8321408,1024,18,1047,13,True
1154,230,230,dolma3,assistant,6f52d96050eb2bd34600fbdbc0df943b61bb9134d652e64c8e37a9def8321408,1024,21,1047,13,True
1155,231,231,dolma3,system,5effdad9f632a72de139e78c28db6da2fc926f24af9039254f74cce85bbfe888,548,2,552,0,False
1156,231,231,dolma3,user,5effdad9f632a72de139e78c28db6da2fc926f24af9039254f74cce85bbfe888,548,2,552,0,False
1157,231,231,dolma3,tool,5effdad9f632a72de139e78c28db6da2fc926f24af9039254f74cce85bbfe888,548,4,555,0,False
1158,231,231,dolma3,cot,5effdad9f632a72de139e78c28db6da2fc926f24af9039254f74cce85bbfe888,548,4,556,0,False
1159,231,231,dolma3,assistant,5effdad9f632a72de139e78c28db6da2fc926f24af9039254f74cce85bbfe888,548,6,556,0,False
1160,232,232,dolma3,system,4433e6964b3e8e948dc86907bb814e6c6491fec95e805405d65b5eb427764946,1024,9,1035,6,True
1161,232,232,dolma3,user,4433e6964b3e8e948dc86907bb814e6c6491fec95e805405d65b5eb427764946,1024,9,1035,6,True
1162,232,232,dolma3,tool,4433e6964b3e8e948dc86907bb814e6c6491fec95e805405d65b5eb427764946,1024,11,1039,6,True
1163,232,232,dolma3,cot,4433e6964b3e8e948dc86907bb814e6c6491fec95e805405d65b5eb427764946,1024,11,1040,6,True
1164,232,232,dolma3,assistant,4433e6964b3e8e948dc86907bb814e6c6491fec95e805405d65b5eb427764946,1024,14,1040,6,True
1165,233,233,dolma3,system,d3f5b49d990340f81c8cfacb2074ed46f0d43485bc298d2c994452b1a87874c0,426,10,438,7,True
1166,233,233,dolma3,user,d3f5b49d990340f81c8cfacb2074ed46f0d43485bc298d2c994452b1a87874c0,426,10,438,7,True
1167,233,233,dolma3,tool,d3f5b49d990340f81c8cfacb2074ed46f0d43485bc298d2c994452b1a87874c0,426,12,442,7,True
1168,233,233,dolma3,cot,d3f5b49d990340f81c8cfacb2074ed46f0d43485bc298d2c994452b1a87874c0,426,12,443,7,True
1169,233,233,dolma3,assistant,d3f5b49d990340f81c8cfacb2074ed46f0d43485bc298d2c994452b1a87874c0,426,15,443,7,True
1170,234,234,dolma3,system,4c5eb64279fde2003a427dabc29781853aefde1fba5175457f1a0e2657ba4c75,436,3,441,0,False
1171,234,234,dolma3,user,4c5eb64279fde2003a427dabc29781853aefde1fba5175457f1a0e2657ba4c75,436,3,441,0,False
1172,234,234,dolma3,tool,4c5eb64279fde2003a427dabc29781853aefde1fba5175457f1a0e2657ba4c75,436,5,444,0,False
1173,234,234,dolma3,cot,4c5eb64279fde2003a427dabc29781853aefde1fba5175457f1a0e2657ba4c75,436,5,445,0,False
1174,234,234,dolma3,assistant,4c5eb64279fde2003a427dabc29781853aefde1fba5175457f1a0e2657ba4c75,436,7,445,0,False
1175,235,235,dolma3,system,b1d8dda048ea8184d2a851fc14ed74d4a1d271a7a82a0b7414c4312a36727413,1024,3,1029,0,True
1176,235,235,dolma3,user,b1d8dda048ea8184d2a851fc14ed74d4a1d271a7a82a0b7414c4312a36727413,1024,3,1029,0,True
1177,235,235,dolma3,tool,b1d8dda048ea8184d2a851fc14ed74d4a1d271a7a82a0b7414c4312a36727413,1024,5,1033,0,True
1178,235,235,dolma3,cot,b1d8dda048ea8184d2a851fc14ed74d4a1d271a7a82a0b7414c4312a36727413,1024,5,1034,0,True
1179,235,235,dolma3,assistant,b1d8dda048ea8184d2a851fc14ed74d4a1d271a7a82a0b7414c4312a36727413,1024,7,1033,0,True
1180,236,236,dolma3,system,60a12b7af099703e8d03d79a6bbc0049506ebc4a0a7ef0ce1ccb8fa7de8018fd,1024,5,1031,2,True
1181,236,236,dolma3,user,60a12b7af099703e8d03d79a6bbc0049506ebc4a0a7ef0ce1ccb8fa7de8018fd,1024,5,1031,2,True
1182,236,236,dolma3,tool,60a12b7af099703e8d03d79a6bbc0049506ebc4a0a7ef0ce1ccb8fa7de8018fd,1024,7,1035,2,True
1183,236,236,dolma3,cot,60a12b7af099703e8d03d79a6bbc0049506ebc4a0a7ef0ce1ccb8fa7de8018fd,1024,7,1036,2,True
1184,236,236,dolma3,assistant,60a12b7af099703e8d03d79a6bbc0049506ebc4a0a7ef0ce1ccb8fa7de8018fd,1024,10,1036,2,True
1185,237,237,dolma3,system,09297c6c95ec06b777fd3869e642d45682fc007804846be5796f9feea5277a93,315,73,390,71,False
1186,237,237,dolma3,user,09297c6c95ec06b777fd3869e642d45682fc007804846be5796f9feea5277a93,315,73,390,71,False
1187,237,237,dolma3,tool,09297c6c95ec06b777fd3869e642d45682fc007804846be5796f9feea5277a93,315,75,394,71,False
1188,237,237,dolma3,cot,09297c6c95ec06b777fd3869e642d45682fc007804846be5796f9feea5277a93,315,75,395,71,False
1189,237,237,dolma3,assistant,09297c6c95ec06b777fd3869e642d45682fc007804846be5796f9feea5277a93,315,78,395,71,False
1190,238,238,dolma3,system,e57034ff38070b78b1f9ef9e8057ed0fb30e73cbf6de7cb25ea1485f2ee52831,1024,146,1172,143,True
1191,238,238,dolma3,user,e57034ff38070b78b1f9ef9e8057ed0fb30e73cbf6de7cb25ea1485f2ee52831,1024,146,1172,143,True
1192,238,238,dolma3,tool,e57034ff38070b78b1f9ef9e8057ed0fb30e73cbf6de7cb25ea1485f2ee52831,1024,148,1176,143,True
1193,238,238,dolma3,cot,e57034ff38070b78b1f9ef9e8057ed0fb30e73cbf6de7cb25ea1485f2ee52831,1024,148,1177,143,True
1194,238,238,dolma3,assistant,e57034ff38070b78b1f9ef9e8057ed0fb30e73cbf6de7cb25ea1485f2ee52831,1024,151,1177,143,True
1195,239,239,dolma3,system,b63025eec5ef6d9feba02a10e8447f2f69343e2c4bfaab3acf8b1fbbf42832bf,304,103,409,101,False
1196,239,239,dolma3,user,b63025eec5ef6d9feba02a10e8447f2f69343e2c4bfaab3acf8b1fbbf42832bf,304,103,409,101,False
1197,239,239,dolma3,tool,b63025eec5ef6d9feba02a10e8447f2f69343e2c4bfaab3acf8b1fbbf42832bf,304,105,412,101,False
1198,239,239,dolma3,cot,b63025eec5ef6d9feba02a10e8447f2f69343e2c4bfaab3acf8b1fbbf42832bf,304,105,413,101,False
1199,239,239,dolma3,assistant,b63025eec5ef6d9feba02a10e8447f2f69343e2c4bfaab3acf8b1fbbf42832bf,304,108,414,101,False
1200,240,240,dolma3,system,bea5345e21f7464d674d4c5fe93bd61b2279e4c0d99b395c20ac648a04d7a6fc,1024,91,1117,88,True
1201,240,240,dolma3,user,bea5345e21f7464d674d4c5fe93bd61b2279e4c0d99b395c20ac648a04d7a6fc,1024,91,1117,88,True
1202,240,240,dolma3,tool,bea5345e21f7464d674d4c5fe93bd61b2279e4c0d99b395c20ac648a04d7a6fc,1024,93,1121,88,True
1203,240,240,dolma3,cot,bea5345e21f7464d674d4c5fe93bd61b2279e4c0d99b395c20ac648a04d7a6fc,1024,93,1122,88,True
1204,240,240,dolma3,assistant,bea5345e21f7464d674d4c5fe93bd61b2279e4c0d99b395c20ac648a04d7a6fc,1024,96,1122,88,True
1205,241,241,dolma3,system,389ba10b6a1411ebb95c554008872aa056613b61d0a189222e24fa7d54c7bbec,1024,210,1236,207,True
1206,241,241,dolma3,user,389ba10b6a1411ebb95c554008872aa056613b61d0a189222e24fa7d54c7bbec,1024,210,1236,207,True
1207,241,241,dolma3,tool,389ba10b6a1411ebb95c554008872aa056613b61d0a189222e24fa7d54c7bbec,1024,212,1240,207,True
1208,241,241,dolma3,cot,389ba10b6a1411ebb95c554008872aa056613b61d0a189222e24fa7d54c7bbec,1024,212,1241,207,True
1209,241,241,dolma3,assistant,389ba10b6a1411ebb95c554008872aa056613b61d0a189222e24fa7d54c7bbec,1024,215,1241,207,True
1210,242,242,dolma3,system,4d918c45058281d370336cfddbf92a2d08d65530b0f93a50cc01e47ef95b1981,1024,12,1038,9,False
1211,242,242,dolma3,user,4d918c45058281d370336cfddbf92a2d08d65530b0f93a50cc01e47ef95b1981,1024,12,1038,9,False
1212,242,242,dolma3,tool,4d918c45058281d370336cfddbf92a2d08d65530b0f93a50cc01e47ef95b1981,1024,14,1041,9,False
1213,242,242,dolma3,cot,4d918c45058281d370336cfddbf92a2d08d65530b0f93a50cc01e47ef95b1981,1024,14,1042,9,False
1214,242,242,dolma3,assistant,4d918c45058281d370336cfddbf92a2d08d65530b0f93a50cc01e47ef95b1981,1024,17,1043,9,False
1215,243,243,dolma3,system,c91cfec9aaa09b9eb0161a35e3bd96fbcd822281d27d3c448d4436ec66d08baa,248,2,252,0,False
1216,243,243,dolma3,user,c91cfec9aaa09b9eb0161a35e3bd96fbcd822281d27d3c448d4436ec66d08baa,248,2,252,0,False
1217,243,243,dolma3,tool,c91cfec9aaa09b9eb0161a35e3bd96fbcd822281d27d3c448d4436ec66d08baa,248,4,256,0,False
1218,243,243,dolma3,cot,c91cfec9aaa09b9eb0161a35e3bd96fbcd822281d27d3c448d4436ec66d08baa,248,4,257,0,False
1219,243,243,dolma3,assistant,c91cfec9aaa09b9eb0161a35e3bd96fbcd822281d27d3c448d4436ec66d08baa,248,6,256,0,False
1220,244,244,dolma3,system,a042b5a873e26c213cc2bafdf339e507c8d8c3ab8b1a3a64a57601b4251109cd,265,33,300,30,True
1221,244,244,dolma3,user,a042b5a873e26c213cc2bafdf339e507c8d8c3ab8b1a3a64a57601b4251109cd,265,33,300,30,True
1222,244,244,dolma3,tool,a042b5a873e26c213cc2bafdf339e507c8d8c3ab8b1a3a64a57601b4251109cd,265,35,304,30,True
1223,244,244,dolma3,cot,a042b5a873e26c213cc2bafdf339e507c8d8c3ab8b1a3a64a57601b4251109cd,265,35,305,30,True
1224,244,244,dolma3,assistant,a042b5a873e26c213cc2bafdf339e507c8d8c3ab8b1a3a64a57601b4251109cd,265,38,305,30,True
1225,245,245,dolma3,system,1c83da3f90657a2244ef7c3533077ad5f8df6b2f2030be74adf09bc7d0bfc400,226,6,234,3,True
1226,245,245,dolma3,user,1c83da3f90657a2244ef7c3533077ad5f8df6b2f2030be74adf09bc7d0bfc400,226,6,234,3,True
1227,245,245,dolma3,tool,1c83da3f90657a2244ef7c3533077ad5f8df6b2f2030be74adf09bc7d0bfc400,226,8,238,3,True
1228,245,245,dolma3,cot,1c83da3f90657a2244ef7c3533077ad5f8df6b2f2030be74adf09bc7d0bfc400,226,8,239,3,True
1229,245,245,dolma3,assistant,1c83da3f90657a2244ef7c3533077ad5f8df6b2f2030be74adf09bc7d0bfc400,226,11,239,3,True
1230,246,246,dolma3,system,c0987c62c6fbeaf6a7664215b37f5242f918cd5c5e42d565de04ea9fb00d1205,844,46,892,43,False
1231,246,246,dolma3,user,c0987c62c6fbeaf6a7664215b37f5242f918cd5c5e42d565de04ea9fb00d1205,844,46,892,43,False
1232,246,246,dolma3,tool,c0987c62c6fbeaf6a7664215b37f5242f918cd5c5e42d565de04ea9fb00d1205,844,48,895,43,False
1233,246,246,dolma3,cot,c0987c62c6fbeaf6a7664215b37f5242f918cd5c5e42d565de04ea9fb00d1205,844,48,896,43,False
1234,246,246,dolma3,assistant,c0987c62c6fbeaf6a7664215b37f5242f918cd5c5e42d565de04ea9fb00d1205,844,50,896,43,False
1235,247,247,dolma3,system,5aa12257471a9fa2bf87aed1e31d43a03f19985fae934d8999ea0b47ba571c8c,773,146,921,143,False
1236,247,247,dolma3,user,5aa12257471a9fa2bf87aed1e31d43a03f19985fae934d8999ea0b47ba571c8c,773,146,921,143,False
1237,247,247,dolma3,tool,5aa12257471a9fa2bf87aed1e31d43a03f19985fae934d8999ea0b47ba571c8c,773,148,924,143,False
1238,247,247,dolma3,cot,5aa12257471a9fa2bf87aed1e31d43a03f19985fae934d8999ea0b47ba571c8c,773,148,925,143,False
1239,247,247,dolma3,assistant,5aa12257471a9fa2bf87aed1e31d43a03f19985fae934d8999ea0b47ba571c8c,773,151,926,143,False
1240,248,248,dolma3,system,7d3c94f9d3f8e07f4173fe9eefa6bc44302d3531fde88c28fe352f27de52323b,167,8,177,5,True
1241,248,248,dolma3,user,7d3c94f9d3f8e07f4173fe9eefa6bc44302d3531fde88c28fe352f27de52323b,167,8,177,5,True
1242,248,248,dolma3,tool,7d3c94f9d3f8e07f4173fe9eefa6bc44302d3531fde88c28fe352f27de52323b,167,10,181,5,True
1243,248,248,dolma3,cot,7d3c94f9d3f8e07f4173fe9eefa6bc44302d3531fde88c28fe352f27de52323b,167,10,182,5,True
1244,248,248,dolma3,assistant,7d3c94f9d3f8e07f4173fe9eefa6bc44302d3531fde88c28fe352f27de52323b,167,13,182,5,True
1245,249,249,dolma3,system,73075db9d0d5a6b469e6e37a5d3ca1c5c822b5c70131efff2dfb4d5a58ab20a1,798,26,826,23,True
